Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.449222,8.62451,1.59294e-07,2,16,1,0.5,0.5
0.449222,8.62451,1.63597e-07,2,16,1,0.5,1.0
0.449222,8.62451,1.67882e-07,2,16,1,0.5,1.5
0.449222,8.62451,1.72185e-07,2,16,1,0.5,2.0
0.449222,8.62451,1.7647e-07,2,16,1,0.5,2.5
0.449222,8.62451,1.80629e-07,2,16,1,0.5,3.0
0.449222,8.62451,1.593e-07,2,16,1,1.0,0.5
0.449222,8.62451,1.63603e-07,2,16,1,1.0,1.0
0.449222,8.62451,1.67888e-07,2,16,1,1.0,1.5
0.449222,8.62451,1.72191e-07,2,16,1,1.0,2.0
0.449222,8.62451,1.76476e-07,2,16,1,1.0,2.5
0.449222,8.62451,1.80634e-07,2,16,1,1.0,3.0
0.449222,8.62451,1.59317e-07,2,16,1,1.5,0.5
0.449222,8.62451,1.6362e-07,2,16,1,1.5,1.0
0.449222,8.62451,1.67905e-07,2,16,1,1.5,1.5
0.449222,8.62451,1.72208e-07,2,16,1,1.5,2.0
0.449222,8.62451,1.76493e-07,2,16,1,1.5,2.5
0.449222,8.62451,1.80652e-07,2,16,1,1.5,3.0
0.449222,8.62451,1.59343e-07,2,16,1,2.0,0.5
0.449222,8.62451,1.63646e-07,2,16,1,2.0,1.0
0.449222,8.62451,1.67931e-07,2,16,1,2.0,1.5
0.449222,8.62451,1.72234e-07,2,16,1,2.0,2.0
0.449222,8.62451,1.76519e-07,2,16,1,2.0,2.5
0.449222,8.62451,1.80678e-07,2,16,1,2.0,3.0
0.449222,8.62451,1.59401e-07,2,16,1,2.5,0.5
0.449222,8.62451,1.63704e-07,2,16,1,2.5,1.0
0.449222,8.62451,1.67989e-07,2,16,1,2.5,1.5
0.449222,8.62451,1.72292e-07,2,16,1,2.5,2.0
0.449222,8.62451,1.76577e-07,2,16,1,2.5,2.5
0.449222,8.62451,1.80735e-07,2,16,1,2.5,3.0
0.449222,8.62451,1.59405e-07,2,16,1,3.0,0.5
0.449222,8.62451,1.63708e-07,2,16,1,3.0,1.0
0.449222,8.62451,1.67993e-07,2,16,1,3.0,1.5
0.449222,8.62451,1.72296e-07,2,16,1,3.0,2.0
0.449222,8.62451,1.76581e-07,2,16,1,3.0,2.5
0.449222,8.62451,1.8074e-07,2,16,1,3.0,3.0
0.437444,8.10142,2.514e-07,2,16,2,0.5,0.5
0.437444,8.10142,2.55653e-07,2,16,2,0.5,1.0
0.437444,8.10142,2.59889e-07,2,16,2,0.5,1.5
0.437444,8.10142,2.64142e-07,2,16,2,0.5,2.0
0.437444,8.10142,2.68378e-07,2,16,2,0.5,2.5
0.437444,8.10142,2.72489e-07,2,16,2,0.5,3.0
0.437444,8.10142,2.51405e-07,2,16,2,1.0,0.5
0.437444,8.10142,2.55659e-07,2,16,2,1.0,1.0
0.437444,8.10142,2.59895e-07,2,16,2,1.0,1.5
0.437444,8.10142,2.64148e-07,2,16,2,1.0,2.0
0.437444,8.10142,2.68384e-07,2,16,2,1.0,2.5
0.437444,8.10142,2.72494e-07,2,16,2,1.0,3.0
0.437444,8.10142,2.51423e-07,2,16,2,1.5,0.5
0.437444,8.10142,2.55676e-07,2,16,2,1.5,1.0
0.437444,8.10142,2.59912e-07,2,16,2,1.5,1.5
0.437444,8.10142,2.64165e-07,2,16,2,1.5,2.0
0.437444,8.10142,2.68401e-07,2,16,2,1.5,2.5
0.437444,8.10142,2.72512e-07,2,16,2,1.5,3.0
0.437444,8.10142,2.51449e-07,2,16,2,2.0,0.5
0.437444,8.10142,2.55702e-07,2,16,2,2.0,1.0
0.437444,8.10142,2.59938e-07,2,16,2,2.0,1.5
0.437444,8.10142,2.64191e-07,2,16,2,2.0,2.0
0.437444,8.10142,2.68427e-07,2,16,2,2.0,2.5
0.437444,8.10142,2.72538e-07,2,16,2,2.0,3.0
0.437444,8.10142,2.51506e-07,2,16,2,2.5,0.5
0.437444,8.10142,2.5576e-07,2,16,2,2.5,1.0
0.437444,8.10142,2.59995e-07,2,16,2,2.5,1.5
0.437444,8.10142,2.64249e-07,2,16,2,2.5,2.0
0.437444,8.10142,2.68485e-07,2,16,2,2.5,2.5
0.437444,8.10142,2.72595e-07,2,16,2,2.5,3.0
0.437444,8.10142,2.51511e-07,2,16,2,3.0,0.5
0.437444,8.10142,2.55764e-07,2,16,2,3.0,1.0
0.437444,8.10142,2.6e-07,2,16,2,3.0,1.5
0.437444,8.10142,2.64253e-07,2,16,2,3.0,2.0
0.437444,8.10142,2.68489e-07,2,16,2,3.0,2.5
0.437444,8.10142,2.72599e-07,2,16,2,3.0,3.0
0.451,7.86811,3.43995e-07,2,16,3,0.5,0.5
0.451,7.86811,3.48376e-07,2,16,3,0.5,1.0
0.451,7.86811,3.52737e-07,2,16,3,0.5,1.5
0.451,7.86811,3.57118e-07,2,16,3,0.5,2.0
0.451,7.86811,3.6148e-07,2,16,3,0.5,2.5
0.451,7.86811,3.65713e-07,2,16,3,0.5,3.0
0.451,7.86811,3.44001e-07,2,16,3,1.0,0.5
0.451,7.86811,3.48381e-07,2,16,3,1.0,1.0
0.451,7.86811,3.52743e-07,2,16,3,1.0,1.5
0.451,7.86811,3.57124e-07,2,16,3,1.0,2.0
0.451,7.86811,3.61486e-07,2,16,3,1.0,2.5
