Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.379556,8.64637,1.5919e-07,2,16,1,0.5,0.5
0.379556,8.64637,1.63446e-07,2,16,1,0.5,1.0
0.379556,8.64637,1.67684e-07,2,16,1,0.5,1.5
0.379556,8.64637,1.7194e-07,2,16,1,0.5,2.0
0.379556,8.64637,1.76178e-07,2,16,1,0.5,2.5
0.379556,8.64637,1.80291e-07,2,16,1,0.5,3.0
0.379556,8.64637,1.59196e-07,2,16,1,1.0,0.5
0.379556,8.64637,1.63452e-07,2,16,1,1.0,1.0
0.379556,8.64637,1.6769e-07,2,16,1,1.0,1.5
0.379556,8.64637,1.71946e-07,2,16,1,1.0,2.0
0.379556,8.64637,1.76184e-07,2,16,1,1.0,2.5
0.379556,8.64637,1.80296e-07,2,16,1,1.0,3.0
0.379556,8.64637,1.59213e-07,2,16,1,1.5,0.5
0.379556,8.64637,1.63469e-07,2,16,1,1.5,1.0
0.379556,8.64637,1.67707e-07,2,16,1,1.5,1.5
0.379556,8.64637,1.71963e-07,2,16,1,1.5,2.0
0.379556,8.64637,1.76201e-07,2,16,1,1.5,2.5
0.379556,8.64637,1.80314e-07,2,16,1,1.5,3.0
0.379556,8.64637,1.59239e-07,2,16,1,2.0,0.5
0.379556,8.64637,1.63495e-07,2,16,1,2.0,1.0
0.379556,8.64637,1.67733e-07,2,16,1,2.0,1.5
0.379556,8.64637,1.71989e-07,2,16,1,2.0,2.0
0.379556,8.64637,1.76227e-07,2,16,1,2.0,2.5
0.379556,8.64637,1.8034e-07,2,16,1,2.0,3.0
0.379556,8.64637,1.59297e-07,2,16,1,2.5,0.5
0.379556,8.64637,1.63553e-07,2,16,1,2.5,1.0
0.379556,8.64637,1.67791e-07,2,16,1,2.5,1.5
0.379556,8.64637,1.72046e-07,2,16,1,2.5,2.0
0.379556,8.64637,1.76284e-07,2,16,1,2.5,2.5
0.379556,8.64637,1.80397e-07,2,16,1,2.5,3.0
0.379556,8.64637,1.59301e-07,2,16,1,3.0,0.5
0.379556,8.64637,1.63557e-07,2,16,1,3.0,1.0
0.379556,8.64637,1.67795e-07,2,16,1,3.0,1.5
0.379556,8.64637,1.72051e-07,2,16,1,3.0,2.0
0.379556,8.64637,1.76289e-07,2,16,1,3.0,2.5
0.379556,8.64637,1.80401e-07,2,16,1,3.0,3.0
0.395556,9.21348,2.51862e-07,2,16,2,0.5,0.5
0.395556,9.21348,2.56277e-07,2,16,2,0.5,1.0
0.395556,9.21348,2.60673e-07,2,16,2,0.5,1.5
0.395556,9.21348,2.65087e-07,2,16,2,0.5,2.0
0.395556,9.21348,2.69484e-07,2,16,2,0.5,2.5
0.395556,9.21348,2.7375e-07,2,16,2,0.5,3.0
0.395556,9.21348,2.51868e-07,2,16,2,1.0,0.5
0.395556,9.21348,2.56283e-07,2,16,2,1.0,1.0
0.395556,9.21348,2.60679e-07,2,16,2,1.0,1.5
0.395556,9.21348,2.65093e-07,2,16,2,1.0,2.0
0.395556,9.21348,2.69489e-07,2,16,2,1.0,2.5
0.395556,9.21348,2.73755e-07,2,16,2,1.0,3.0
0.395556,9.21348,2.51885e-07,2,16,2,1.5,0.5
0.395556,9.21348,2.563e-07,2,16,2,1.5,1.0
0.395556,9.21348,2.60696e-07,2,16,2,1.5,1.5
0.395556,9.21348,2.6511e-07,2,16,2,1.5,2.0
0.395556,9.21348,2.69507e-07,2,16,2,1.5,2.5
0.395556,9.21348,2.73773e-07,2,16,2,1.5,3.0
0.395556,9.21348,2.51911e-07,2,16,2,2.0,0.5
0.395556,9.21348,2.56326e-07,2,16,2,2.0,1.0
0.395556,9.21348,2.60722e-07,2,16,2,2.0,1.5
0.395556,9.21348,2.65136e-07,2,16,2,2.0,2.0
0.395556,9.21348,2.69532e-07,2,16,2,2.0,2.5
0.395556,9.21348,2.73799e-07,2,16,2,2.0,3.0
0.395556,9.21348,2.51969e-07,2,16,2,2.5,0.5
0.395556,9.21348,2.56383e-07,2,16,2,2.5,1.0
0.395556,9.21348,2.60779e-07,2,16,2,2.5,1.5
0.395556,9.21348,2.65194e-07,2,16,2,2.5,2.0
0.395556,9.21348,2.6959e-07,2,16,2,2.5,2.5
0.395556,9.21348,2.73856e-07,2,16,2,2.5,3.0
0.395556,9.21348,2.51973e-07,2,16,2,3.0,0.5
0.395556,9.21348,2.56388e-07,2,16,2,3.0,1.0
0.395556,9.21348,2.60784e-07,2,16,2,3.0,1.5
