Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.378111,9.21127,1.59502e-07,2,16,1,0.5,0.5
0.378111,9.21127,1.63878e-07,2,16,1,0.5,1.0
0.378111,9.21127,1.68235e-07,2,16,1,0.5,1.5
0.378111,9.21127,1.72611e-07,2,16,1,0.5,2.0
0.378111,9.21127,1.76969e-07,2,16,1,0.5,2.5
0.378111,9.21127,1.81197e-07,2,16,1,0.5,3.0
0.378111,9.21127,1.59508e-07,2,16,1,1.0,0.5
0.378111,9.21127,1.63884e-07,2,16,1,1.0,1.0
0.378111,9.21127,1.68241e-07,2,16,1,1.0,1.5
0.378111,9.21127,1.72617e-07,2,16,1,1.0,2.0
0.378111,9.21127,1.76974e-07,2,16,1,1.0,2.5
0.378111,9.21127,1.81203e-07,2,16,1,1.0,3.0
0.378111,9.21127,1.59525e-07,2,16,1,1.5,0.5
0.378111,9.21127,1.63901e-07,2,16,1,1.5,1.0
0.378111,9.21127,1.68258e-07,2,16,1,1.5,1.5
0.378111,9.21127,1.72634e-07,2,16,1,1.5,2.0
0.378111,9.21127,1.76992e-07,2,16,1,1.5,2.5
0.378111,9.21127,1.8122e-07,2,16,1,1.5,3.0
0.378111,9.21127,1.59551e-07,2,16,1,2.0,0.5
0.378111,9.21127,1.63927e-07,2,16,1,2.0,1.0
0.378111,9.21127,1.68284e-07,2,16,1,2.0,1.5
0.378111,9.21127,1.7266e-07,2,16,1,2.0,2.0
0.378111,9.21127,1.77017e-07,2,16,1,2.0,2.5
0.378111,9.21127,1.81246e-07,2,16,1,2.0,3.0
0.378111,9.21127,1.59609e-07,2,16,1,2.5,0.5
0.378111,9.21127,1.63985e-07,2,16,1,2.5,1.0
0.378111,9.21127,1.68342e-07,2,16,1,2.5,1.5
0.378111,9.21127,1.72718e-07,2,16,1,2.5,2.0
0.378111,9.21127,1.77075e-07,2,16,1,2.5,2.5
0.378111,9.21127,1.81304e-07,2,16,1,2.5,3.0
0.378111,9.21127,1.59613e-07,2,16,1,3.0,0.5
0.378111,9.21127,1.63989e-07,2,16,1,3.0,1.0
0.378111,9.21127,1.68346e-07,2,16,1,3.0,1.5
0.378111,9.21127,1.72722e-07,2,16,1,3.0,2.0
0.378111,9.21127,1.77079e-07,2,16,1,3.0,2.5
