Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.465222,12.9046,1.63096e-07,2,16,1,0.5,0.5
0.465222,12.9046,1.68764e-07,2,16,1,0.5,1.0
0.465222,12.9046,1.74408e-07,2,16,1,0.5,1.5
0.465222,12.9046,1.80076e-07,2,16,1,0.5,2.0
0.465222,12.9046,1.8572e-07,2,16,1,0.5,2.5
0.465222,12.9046,1.91197e-07,2,16,1,0.5,3.0
0.465222,12.9046,1.63102e-07,2,16,1,1.0,0.5
0.465222,12.9046,1.6877e-07,2,16,1,1.0,1.0
0.465222,12.9046,1.74414e-07,2,16,1,1.0,1.5
0.465222,12.9046,1.80082e-07,2,16,1,1.0,2.0
0.465222,12.9046,1.85726e-07,2,16,1,1.0,2.5
0.465222,12.9046,1.91203e-07,2,16,1,1.0,3.0
0.465222,12.9046,1.63119e-07,2,16,1,1.5,0.5
0.465222,12.9046,1.68787e-07,2,16,1,1.5,1.0
0.465222,12.9046,1.74431e-07,2,16,1,1.5,1.5
0.512333,14.1319,1.84019e-07,2,16,1,1.5,2.0
0.512333,14.1319,1.90341e-07,2,16,1,1.5,2.5
0.512333,14.1319,1.96476e-07,2,16,1,1.5,3.0
0.512333,14.1319,1.65025e-07,2,16,1,2.0,0.5
0.512333,14.1319,1.71374e-07,2,16,1,2.0,1.0
0.512333,14.1319,1.77696e-07,2,16,1,2.0,1.5
0.512333,14.1319,1.84045e-07,2,16,1,2.0,2.0
0.512333,14.1319,1.90367e-07,2,16,1,2.0,2.5
0.512333,14.1319,1.96502e-07,2,16,1,2.0,3.0
0.512333,14.1319,1.65083e-07,2,16,1,2.5,0.5
0.512333,14.1319,1.71432e-07,2,16,1,2.5,1.0
0.512333,14.1319,1.77754e-07,2,16,1,2.5,1.5
0.512333,14.1319,1.84102e-07,2,16,1,2.5,2.0
0.512333,14.1319,1.90424e-07,2,16,1,2.5,2.5
0.512333,14.1319,1.9656e-07,2,16,1,2.5,3.0
0.512333,14.1319,1.65087e-07,2,16,1,3.0,0.5
0.512333,14.1319,1.71436e-07,2,16,1,3.0,1.0
0.512333,14.1319,1.77758e-07,2,16,1,3.0,1.5
0.512333,14.1319,1.84107e-07,2,16,1,3.0,2.0
0.512333,14.1319,1.90429e-07,2,16,1,3.0,2.5
0.469333,12.2955,1.92197e-07,2,16,1,3.0,3.0
0.477222,13.6257,2.56026e-07,2,16,2,0.5,0.5
0.477222,13.6257,2.61942e-07,2,16,2,0.5,1.0
0.477222,13.6257,2.67834e-07,2,16,2,0.5,1.5
0.477222,13.6257,2.73751e-07,2,16,2,0.5,2.0
