Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.356,8.225,1.57541e-07,2,16,1,0.5,0.5
0.356,8.225,1.61194e-07,2,16,1,0.5,1.0
0.356,8.225,1.64831e-07,2,16,1,0.5,1.5
0.356,8.225,1.68484e-07,2,16,1,0.5,2.0
0.356,8.225,1.72122e-07,2,16,1,0.5,2.5
0.356,8.225,1.75652e-07,2,16,1,0.5,3.0
0.356,8.225,1.57546e-07,2,16,1,1.0,0.5
0.356,8.225,1.61199e-07,2,16,1,1.0,1.0
0.356,8.225,1.64837e-07,2,16,1,1.0,1.5
0.356,8.225,1.6849e-07,2,16,1,1.0,2.0
0.356,8.225,1.72128e-07,2,16,1,1.0,2.5
0.356,8.225,1.75658e-07,2,16,1,1.0,3.0
0.356,8.225,1.57564e-07,2,16,1,1.5,0.5
0.356,8.225,1.61217e-07,2,16,1,1.5,1.0
0.356,8.225,1.64854e-07,2,16,1,1.5,1.5
0.356,8.225,1.68507e-07,2,16,1,1.5,2.0
0.356,8.225,1.72145e-07,2,16,1,1.5,2.5
0.356,8.225,1.75675e-07,2,16,1,1.5,3.0
0.356,8.225,1.5759e-07,2,16,1,2.0,0.5
0.356,8.225,1.61243e-07,2,16,1,2.0,1.0
0.356,8.225,1.6488e-07,2,16,1,2.0,1.5
0.356,8.225,1.68533e-07,2,16,1,2.0,2.0
0.356,8.225,1.72171e-07,2,16,1,2.0,2.5
0.356,8.225,1.75701e-07,2,16,1,2.0,3.0
0.350222,8.24112,1.57285e-07,2,16,1,2.5,0.5
0.350222,8.24112,1.60807e-07,2,16,1,2.5,1.0
0.350222,8.24112,1.64313e-07,2,16,1,2.5,1.5
0.350222,8.24112,1.67835e-07,2,16,1,2.5,2.0
0.350222,8.24112,1.71342e-07,2,16,1,2.5,2.5
0.350222,8.24112,1.74745e-07,2,16,1,2.5,3.0
0.350222,8.24112,1.57289e-07,2,16,1,3.0,0.5
0.350222,8.24112,1.60811e-07,2,16,1,3.0,1.0
0.350222,8.24112,1.64318e-07,2,16,1,3.0,1.5
0.350222,8.24112,1.67839e-07,2,16,1,3.0,2.0
0.350222,8.24112,1.71346e-07,2,16,1,3.0,2.5
0.350222,8.24112,1.74749e-07,2,16,1,3.0,3.0
0.355778,8.8005,2.49397e-07,2,16,2,0.5,0.5
0.355778,8.8005,2.52911e-07,2,16,2,0.5,1.0
0.355778,8.8005,2.56409e-07,2,16,2,0.5,1.5
0.355778,8.8005,2.59922e-07,2,16,2,0.5,2.0
0.355778,8.8005,2.63421e-07,2,16,2,0.5,2.5
0.355778,8.8005,2.66816e-07,2,16,2,0.5,3.0
0.355778,8.8005,2.49403e-07,2,16,2,1.0,0.5
0.355778,8.8005,2.52916e-07,2,16,2,1.0,1.0
0.355778,8.8005,2.56415e-07,2,16,2,1.0,1.5
0.355778,8.8005,2.59928e-07,2,16,2,1.0,2.0
0.355778,8.8005,2.63427e-07,2,16,2,1.0,2.5
0.355778,8.8005,2.66822e-07,2,16,2,1.0,3.0
0.355778,8.8005,2.4942e-07,2,16,2,1.5,0.5
0.345333,8.49485,2.5309e-07,2,16,2,1.5,1.0
0.345333,8.49485,2.56626e-07,2,16,2,1.5,1.5
0.345333,8.49485,2.60177e-07,2,16,2,1.5,2.0
0.345333,8.49485,2.63714e-07,2,16,2,1.5,2.5
0.345333,8.49485,2.67146e-07,2,16,2,1.5,3.0
0.345333,8.49485,2.49564e-07,2,16,2,2.0,0.5
0.345333,8.49485,2.53115e-07,2,16,2,2.0,1.0
0.345333,8.49485,2.56652e-07,2,16,2,2.0,1.5
0.345333,8.49485,2.60203e-07,2,16,2,2.0,2.0
0.345333,8.49485,2.6374e-07,2,16,2,2.0,2.5
0.345333,8.49485,2.67172e-07,2,16,2,2.0,3.0
0.345333,8.49485,2.49622e-07,2,16,2,2.5,0.5
0.345333,8.49485,2.53173e-07,2,16,2,2.5,1.0
0.345333,8.49485,2.56709e-07,2,16,2,2.5,1.5
0.345333,8.49485,2.60261e-07,2,16,2,2.5,2.0
0.345333,8.49485,2.63797e-07,2,16,2,2.5,2.5
0.345333,8.49485,2.67229e-07,2,16,2,2.5,3.0
0.345333,8.49485,2.49626e-07,2,16,2,3.0,0.5
0.345333,8.49485,2.53177e-07,2,16,2,3.0,1.0
0.345333,8.49485,2.56714e-07,2,16,2,3.0,1.5
0.345333,8.49485,2.60265e-07,2,16,2,3.0,2.0
0.345333,8.49485,2.63802e-07,2,16,2,3.0,2.5
0.345333,8.49485,2.67234e-07,2,16,2,3.0,3.0
0.362778,9.1152,3.42074e-07,2,16,3,0.5,0.5
0.362778,9.1152,3.45746e-07,2,16,3,0.5,1.0
0.362778,9.1152,3.49402e-07,2,16,3,0.5,1.5
0.362778,9.1152,3.53074e-07,2,16,3,0.5,2.0
0.362778,9.1152,3.56731e-07,2,16,3,0.5,2.5
0.362778,9.1152,3.6028e-07,2,16,3,0.5,3.0
0.362778,9.1152,3.42079e-07,2,16,3,1.0,0.5
0.362778,9.1152,3.45751e-07,2,16,3,1.0,1.0
