Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.327111,9.02446,1.5764e-07,2,16,1,0.5,0.5
0.327111,9.02446,1.61327e-07,2,16,1,0.5,1.0
0.327111,9.02446,1.64997e-07,2,16,1,0.5,1.5
0.327111,9.02446,1.68683e-07,2,16,1,0.5,2.0
0.327111,9.02446,1.72354e-07,2,16,1,0.5,2.5
0.327111,9.02446,1.75916e-07,2,16,1,0.5,3.0
0.327111,9.02446,1.57646e-07,2,16,1,1.0,0.5
0.327111,9.02446,1.61332e-07,2,16,1,1.0,1.0
0.327111,9.02446,1.65003e-07,2,16,1,1.0,1.5
0.327111,9.02446,1.68689e-07,2,16,1,1.0,2.0
0.315333,7.96067,1.70268e-07,2,16,1,1.0,2.5
0.315333,7.96067,1.73529e-07,2,16,1,1.0,3.0
0.315333,7.96067,1.56817e-07,2,16,1,1.5,0.5
0.315333,7.96067,1.60191e-07,2,16,1,1.5,1.0
0.315333,7.96067,1.63551e-07,2,16,1,1.5,1.5
0.315333,7.96067,1.66925e-07,2,16,1,1.5,2.0
0.315333,7.96067,1.70285e-07,2,16,1,1.5,2.5
0.315333,7.96067,1.73546e-07,2,16,1,1.5,3.0
0.315333,7.96067,1.56843e-07,2,16,1,2.0,0.5
0.315333,7.96067,1.60217e-07,2,16,1,2.0,1.0
0.315333,7.96067,1.63577e-07,2,16,1,2.0,1.5
0.315333,7.96067,1.66951e-07,2,16,1,2.0,2.0
0.315333,7.96067,1.70311e-07,2,16,1,2.0,2.5
0.315333,7.96067,1.73572e-07,2,16,1,2.0,3.0
0.315333,7.96067,1.569e-07,2,16,1,2.5,0.5
0.315333,7.96067,1.60274e-07,2,16,1,2.5,1.0
0.315333,7.96067,1.63634e-07,2,16,1,2.5,1.5
0.315333,7.96067,1.67009e-07,2,16,1,2.5,2.0
0.315333,7.96067,1.70369e-07,2,16,1,2.5,2.5
0.315333,7.96067,1.7363e-07,2,16,1,2.5,3.0
0.315333,7.96067,1.56904e-07,2,16,1,3.0,0.5
0.315333,7.96067,1.60279e-07,2,16,1,3.0,1.0
0.315333,7.96067,1.63639e-07,2,16,1,3.0,1.5
0.315333,7.96067,1.67013e-07,2,16,1,3.0,2.0
0.315333,7.96067,1.70373e-07,2,16,1,3.0,2.5
0.278889,8.45541,1.71594e-07,2,16,1,3.0,3.0
0.288,8.04321,2.48562e-07,2,16,2,0.5,0.5
0.288,8.04321,2.51761e-07,2,16,2,0.5,1.0
0.288,8.04321,2.54946e-07,2,16,2,0.5,1.5
0.288,8.04321,2.58145e-07,2,16,2,0.5,2.0
0.288,8.04321,2.6133e-07,2,16,2,0.5,2.5
0.288,8.04321,2.64421e-07,2,16,2,0.5,3.0
0.288,8.04321,2.48568e-07,2,16,2,1.0,0.5
0.288,8.04321,2.51767e-07,2,16,2,1.0,1.0
0.288,8.04321,2.54952e-07,2,16,2,1.0,1.5
0.288,8.04321,2.58151e-07,2,16,2,1.0,2.0
0.288,8.04321,2.61336e-07,2,16,2,1.0,2.5
0.288,8.04321,2.64427e-07,2,16,2,1.0,3.0
0.288,8.04321,2.48585e-07,2,16,2,1.5,0.5
0.288,8.04321,2.51784e-07,2,16,2,1.5,1.0
0.288,8.04321,2.54969e-07,2,16,2,1.5,1.5
0.288,8.04321,2.58168e-07,2,16,2,1.5,2.0
0.288,8.04321,2.61353e-07,2,16,2,1.5,2.5
0.288,8.04321,2.64444e-07,2,16,2,1.5,3.0
0.288,8.04321,2.48611e-07,2,16,2,2.0,0.5
0.288,8.04321,2.5181e-07,2,16,2,2.0,1.0
0.288,8.04321,2.54995e-07,2,16,2,2.0,1.5
0.288,8.04321,2.58194e-07,2,16,2,2.0,2.0
0.330333,8.37366,2.64696e-07,2,16,2,2.0,2.5
0.330333,8.37366,2.68266e-07,2,16,2,2.0,3.0
0.330333,8.37366,2.50007e-07,2,16,2,2.5,0.5
