Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.426222,9.97917,1.60518e-07,2,16,1,0.5,0.5
0.426222,9.97917,1.65256e-07,2,16,1,0.5,1.0
0.426222,9.97917,1.69973e-07,2,16,1,0.5,1.5
0.426222,9.97917,1.74711e-07,2,16,1,0.5,2.0
0.426222,9.97917,1.79429e-07,2,16,1,0.5,2.5
0.426222,9.97917,1.84007e-07,2,16,1,0.5,3.0
0.426222,9.97917,1.60524e-07,2,16,1,1.0,0.5
0.426222,9.97917,1.65262e-07,2,16,1,1.0,1.0
0.426222,9.97917,1.69979e-07,2,16,1,1.0,1.5
0.426222,9.97917,1.74717e-07,2,16,1,1.0,2.0
0.426222,9.97917,1.79434e-07,2,16,1,1.0,2.5
0.426222,9.97917,1.84013e-07,2,16,1,1.0,3.0
0.426222,9.97917,1.60541e-07,2,16,1,1.5,0.5
0.426222,9.97917,1.65279e-07,2,16,1,1.5,1.0
0.426222,9.97917,1.69996e-07,2,16,1,1.5,1.5
0.426222,9.97917,1.74734e-07,2,16,1,1.5,2.0
0.426222,9.97917,1.79452e-07,2,16,1,1.5,2.5
0.426222,9.97917,1.8403e-07,2,16,1,1.5,3.0
0.426222,9.97917,1.60567e-07,2,16,1,2.0,0.5
0.392556,9.41855,1.64299e-07,2,16,1,2.0,1.0
0.392556,9.41855,1.68754e-07,2,16,1,2.0,1.5
0.392556,9.41855,1.73227e-07,2,16,1,2.0,2.0
0.392556,9.41855,1.77681e-07,2,16,1,2.0,2.5
0.392556,9.41855,1.82004e-07,2,16,1,2.0,3.0
0.392556,9.41855,1.59883e-07,2,16,1,2.5,0.5
0.392556,9.41855,1.64357e-07,2,16,1,2.5,1.0
0.392556,9.41855,1.68811e-07,2,16,1,2.5,1.5
0.392556,9.41855,1.73284e-07,2,16,1,2.5,2.0
0.392556,9.41855,1.77739e-07,2,16,1,2.5,2.5
0.392556,9.41855,1.82062e-07,2,16,1,2.5,3.0
0.392556,9.41855,1.59888e-07,2,16,1,3.0,0.5
0.392556,9.41855,1.64361e-07,2,16,1,3.0,1.0
0.392556,9.41855,1.68815e-07,2,16,1,3.0,1.5
0.392556,9.41855,1.73289e-07,2,16,1,3.0,2.0
0.392556,9.41855,1.77743e-07,2,16,1,3.0,2.5
0.392556,9.41855,1.82066e-07,2,16,1,3.0,3.0
0.380333,8.77622,2.51831e-07,2,16,2,0.5,0.5
0.380333,8.77622,2.56237e-07,2,16,2,0.5,1.0
0.380333,8.77622,2.60625e-07,2,16,2,0.5,1.5
