Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.571111,15.9005,1.63888e-07,2,16,1,0.5,0.5
0.571111,15.9005,1.69846e-07,2,16,1,0.5,1.0
0.571111,15.9005,1.75778e-07,2,16,1,0.5,1.5
0.571111,15.9005,1.81736e-07,2,16,1,0.5,2.0
0.571111,15.9005,1.87668e-07,2,16,1,0.5,2.5
0.571111,15.9005,1.93426e-07,2,16,1,0.5,3.0
0.571111,15.9005,1.63894e-07,2,16,1,1.0,0.5
0.571111,15.9005,1.69851e-07,2,16,1,1.0,1.0
0.571111,15.9005,1.75784e-07,2,16,1,1.0,1.5
0.571111,15.9005,1.81742e-07,2,16,1,1.0,2.0
0.571111,15.9005,1.87674e-07,2,16,1,1.0,2.5
0.571111,15.9005,1.93431e-07,2,16,1,1.0,3.0
0.543889,14.1275,1.63654e-07,2,16,1,1.5,0.5
0.543889,14.1275,1.69509e-07,2,16,1,1.5,1.0
0.543889,14.1275,1.7534e-07,2,16,1,1.5,1.5
0.543889,14.1275,1.81196e-07,2,16,1,1.5,2.0
0.543889,14.1275,1.87027e-07,2,16,1,1.5,2.5
0.543889,14.1275,1.92686e-07,2,16,1,1.5,3.0
0.543889,14.1275,1.6368e-07,2,16,1,2.0,0.5
0.543889,14.1275,1.69535e-07,2,16,1,2.0,1.0
0.543889,14.1275,1.75366e-07,2,16,1,2.0,1.5
0.543889,14.1275,1.81222e-07,2,16,1,2.0,2.0
0.543889,14.1275,1.87053e-07,2,16,1,2.0,2.5
0.543889,14.1275,1.92712e-07,2,16,1,2.0,3.0
0.543889,14.1275,1.63737e-07,2,16,1,2.5,0.5
0.543889,14.1275,1.69593e-07,2,16,1,2.5,1.0
0.543889,14.1275,1.75424e-07,2,16,1,2.5,1.5
0.543889,14.1275,1.81279e-07,2,16,1,2.5,2.0
0.543889,14.1275,1.8711e-07,2,16,1,2.5,2.5
0.543889,14.1275,1.92769e-07,2,16,1,2.5,3.0
0.543889,14.1275,1.63742e-07,2,16,1,3.0,0.5
0.543889,14.1275,1.69597e-07,2,16,1,3.0,1.0
0.538556,13.33,1.74235e-07,2,16,1,3.0,1.5
0.538556,13.33,1.79843e-07,2,16,1,3.0,2.0
0.538556,13.33,1.85428e-07,2,16,1,3.0,2.5
0.538556,13.33,1.90848e-07,2,16,1,3.0,3.0
0.543111,13.4131,2.55644e-07,2,16,2,0.5,0.5
0.543111,13.4131,2.61423e-07,2,16,2,0.5,1.0
0.543111,13.4131,2.67178e-07,2,16,2,0.5,1.5
0.543111,13.4131,2.72957e-07,2,16,2,0.5,2.0
0.543111,13.4131,2.78711e-07,2,16,2,0.5,2.5
