Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.371667,8.84928,1.5862e-07,2,16,1,0.5,0.5
0.371667,8.84928,1.62675e-07,2,16,1,0.5,1.0
0.371667,8.84928,1.66713e-07,2,16,1,0.5,1.5
0.387556,8.88073,1.72296e-07,2,16,1,0.5,2.0
0.387556,8.88073,1.76597e-07,2,16,1,0.5,2.5
0.387556,8.88073,1.80772e-07,2,16,1,0.5,3.0
0.387556,8.88073,1.5936e-07,2,16,1,1.0,0.5
0.387556,8.88073,1.6368e-07,2,16,1,1.0,1.0
0.387556,8.88073,1.67982e-07,2,16,1,1.0,1.5
0.387556,8.88073,1.72302e-07,2,16,1,1.0,2.0
0.387556,8.88073,1.76603e-07,2,16,1,1.0,2.5
0.387556,8.88073,1.80778e-07,2,16,1,1.0,3.0
0.387556,8.88073,1.59378e-07,2,16,1,1.5,0.5
0.387556,8.88073,1.63697e-07,2,16,1,1.5,1.0
0.387556,8.88073,1.67999e-07,2,16,1,1.5,1.5
0.387556,8.88073,1.72319e-07,2,16,1,1.5,2.0
0.387556,8.88073,1.7662e-07,2,16,1,1.5,2.5
0.387556,8.88073,1.80795e-07,2,16,1,1.5,3.0
0.387556,8.88073,1.59404e-07,2,16,1,2.0,0.5
0.387556,8.88073,1.63723e-07,2,16,1,2.0,1.0
0.387556,8.88073,1.68025e-07,2,16,1,2.0,1.5
0.387556,8.88073,1.72345e-07,2,16,1,2.0,2.0
0.387556,8.88073,1.76646e-07,2,16,1,2.0,2.5
0.387556,8.88073,1.80821e-07,2,16,1,2.0,3.0
0.387556,8.88073,1.59461e-07,2,16,1,2.5,0.5
0.387556,8.88073,1.63781e-07,2,16,1,2.5,1.0
0.387556,8.88073,1.68083e-07,2,16,1,2.5,1.5
0.387556,8.88073,1.72402e-07,2,16,1,2.5,2.0
0.392,8.54195,1.76381e-07,2,16,1,2.5,2.5
0.392,8.54195,1.80511e-07,2,16,1,2.5,3.0
0.392,8.54195,1.59324e-07,2,16,1,3.0,0.5
0.392,8.54195,1.63599e-07,2,16,1,3.0,1.0
0.392,8.54195,1.67855e-07,2,16,1,3.0,1.5
0.392,8.54195,1.72129e-07,2,16,1,3.0,2.0
0.392,8.54195,1.76385e-07,2,16,1,3.0,2.5
0.392,8.54195,1.80515e-07,2,16,1,3.0,3.0
0.399333,8.45111,2.51655e-07,2,16,2,0.5,0.5
0.399333,8.45111,2.56002e-07,2,16,2,0.5,1.0
0.399333,8.45111,2.6033e-07,2,16,2,0.5,1.5
0.399333,8.45111,2.64676e-07,2,16,2,0.5,2.0
