Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.391,8.24263,1.58816e-07,2,16,1,0.5,0.5
0.391,8.24263,1.62933e-07,2,16,1,0.5,1.0
0.391,8.24263,1.67033e-07,2,16,1,0.5,1.5
0.391,8.24263,1.71149e-07,2,16,1,0.5,2.0
0.391,8.24263,1.75249e-07,2,16,1,0.5,2.5
0.391,8.24263,1.79227e-07,2,16,1,0.5,3.0
0.391,8.24263,1.58822e-07,2,16,1,1.0,0.5
0.391,8.24263,1.62939e-07,2,16,1,1.0,1.0
0.391,8.24263,1.67038e-07,2,16,1,1.0,1.5
0.391,8.24263,1.71155e-07,2,16,1,1.0,2.0
0.391,8.24263,1.75255e-07,2,16,1,1.0,2.5
0.391,8.24263,1.79233e-07,2,16,1,1.0,3.0
0.391,8.24263,1.58839e-07,2,16,1,1.5,0.5
0.428778,8.98755,1.6431e-07,2,16,1,1.5,1.0
0.428778,8.98755,1.6877e-07,2,16,1,1.5,1.5
0.428778,8.98755,1.73248e-07,2,16,1,1.5,2.0
0.428778,8.98755,1.77707e-07,2,16,1,1.5,2.5
0.428778,8.98755,1.82035e-07,2,16,1,1.5,3.0
0.428778,8.98755,1.59858e-07,2,16,1,2.0,0.5
0.428778,8.98755,1.64336e-07,2,16,1,2.0,1.0
0.428778,8.98755,1.68796e-07,2,16,1,2.0,1.5
0.428778,8.98755,1.73274e-07,2,16,1,2.0,2.0
0.428778,8.98755,1.77733e-07,2,16,1,2.0,2.5
0.428778,8.98755,1.82061e-07,2,16,1,2.0,3.0
0.428778,8.98755,1.59916e-07,2,16,1,2.5,0.5
0.428778,8.98755,1.64394e-07,2,16,1,2.5,1.0
0.428778,8.98755,1.68853e-07,2,16,1,2.5,1.5
0.428778,8.98755,1.73331e-07,2,16,1,2.5,2.0
0.428778,8.98755,1.77791e-07,2,16,1,2.5,2.5
0.428778,8.98755,1.82118e-07,2,16,1,2.5,3.0
0.428778,8.98755,1.5992e-07,2,16,1,3.0,0.5
0.428778,8.98755,1.64398e-07,2,16,1,3.0,1.0
0.428778,8.98755,1.68858e-07,2,16,1,3.0,1.5
0.428778,8.98755,1.73336e-07,2,16,1,3.0,2.0
0.428778,8.98755,1.77795e-07,2,16,1,3.0,2.5
0.428778,8.98755,1.82123e-07,2,16,1,3.0,3.0
0.416556,8.91471,2.51734e-07,2,16,2,0.5,0.5
0.386667,8.62529,2.54597e-07,2,16,2,0.5,1.0
0.386667,8.62529,2.58544e-07,2,16,2,0.5,1.5
0.386667,8.62529,2.62507e-07,2,16,2,0.5,2.0
0.386667,8.62529,2.66454e-07,2,16,2,0.5,2.5
0.386667,8.62529,2.70284e-07,2,16,2,0.5,3.0
0.386667,8.62529,2.5064e-07,2,16,2,1.0,0.5
0.386667,8.62529,2.54603e-07,2,16,2,1.0,1.0
0.386667,8.62529,2.5855e-07,2,16,2,1.0,1.5
0.386667,8.62529,2.62513e-07,2,16,2,1.0,2.0
0.386667,8.62529,2.6646e-07,2,16,2,1.0,2.5
