Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.442,8.80483,1.6076e-07,2,16,1,0.5,0.5
0.442,8.80483,1.65607e-07,2,16,1,0.5,1.0
0.442,8.80483,1.70433e-07,2,16,1,0.5,1.5
0.442,8.80483,1.7528e-07,2,16,1,0.5,2.0
0.442,8.80483,1.80106e-07,2,16,1,0.5,2.5
0.442,8.80483,1.8479e-07,2,16,1,0.5,3.0
0.442,8.80483,1.60765e-07,2,16,1,1.0,0.5
0.442,8.80483,1.65612e-07,2,16,1,1.0,1.0
0.442,8.80483,1.70439e-07,2,16,1,1.0,1.5
0.442,8.80483,1.75286e-07,2,16,1,1.0,2.0
0.442,8.80483,1.80112e-07,2,16,1,1.0,2.5
0.442,8.80483,1.84796e-07,2,16,1,1.0,3.0
0.475111,10.5685,1.62018e-07,2,16,1,1.5,0.5
0.475111,10.5685,1.67319e-07,2,16,1,1.5,1.0
0.475111,10.5685,1.72597e-07,2,16,1,1.5,1.5
0.475111,10.5685,1.77898e-07,2,16,1,1.5,2.0
0.475111,10.5685,1.83176e-07,2,16,1,1.5,2.5
0.475111,10.5685,1.88299e-07,2,16,1,1.5,3.0
0.475111,10.5685,1.62044e-07,2,16,1,2.0,0.5
0.475111,10.5685,1.67345e-07,2,16,1,2.0,1.0
0.475111,10.5685,1.72623e-07,2,16,1,2.0,1.5
0.475111,10.5685,1.77924e-07,2,16,1,2.0,2.0
0.475111,10.5685,1.83202e-07,2,16,1,2.0,2.5
0.475111,10.5685,1.88325e-07,2,16,1,2.0,3.0
0.475111,10.5685,1.62102e-07,2,16,1,2.5,0.5
0.475111,10.5685,1.67402e-07,2,16,1,2.5,1.0
0.475111,10.5685,1.72681e-07,2,16,1,2.5,1.5
0.475111,10.5685,1.77982e-07,2,16,1,2.5,2.0
0.475111,10.5685,1.8326e-07,2,16,1,2.5,2.5
0.475111,10.5685,1.88383e-07,2,16,1,2.5,3.0
0.475111,10.5685,1.62106e-07,2,16,1,3.0,0.5
0.475111,10.5685,1.67407e-07,2,16,1,3.0,1.0
0.475111,10.5685,1.72685e-07,2,16,1,3.0,1.5
0.475111,10.5685,1.77986e-07,2,16,1,3.0,2.0
0.475111,10.5685,1.83264e-07,2,16,1,3.0,2.5
0.421889,7.96421,1.83839e-07,2,16,1,3.0,3.0
0.432,7.80658,2.5276e-07,2,16,2,0.5,0.5
0.432,7.80658,2.57515e-07,2,16,2,0.5,1.0
0.432,7.80658,2.62251e-07,2,16,2,0.5,1.5
0.432,7.80658,2.67006e-07,2,16,2,0.5,2.0
0.432,7.80658,2.71741e-07,2,16,2,0.5,2.5
0.432,7.80658,2.76337e-07,2,16,2,0.5,3.0
0.432,7.80658,2.52765e-07,2,16,2,1.0,0.5
0.432,7.80658,2.57521e-07,2,16,2,1.0,1.0
0.432,7.80658,2.62256e-07,2,16,2,1.0,1.5
0.432,7.80658,2.67012e-07,2,16,2,1.0,2.0
0.432,7.80658,2.71747e-07,2,16,2,1.0,2.5
0.432,7.80658,2.76343e-07,2,16,2,1.0,3.0
0.432,7.80658,2.52783e-07,2,16,2,1.5,0.5
0.432,7.80658,2.57538e-07,2,16,2,1.5,1.0
0.432,7.80658,2.62274e-07,2,16,2,1.5,1.5
0.432,7.80658,2.67029e-07,2,16,2,1.5,2.0
0.432,7.80658,2.71764e-07,2,16,2,1.5,2.5
0.432,7.80658,2.7636e-07,2,16,2,1.5,3.0
0.432,7.80658,2.52809e-07,2,16,2,2.0,0.5
0.432,7.80658,2.57564e-07,2,16,2,2.0,1.0
0.408667,8.22391,2.60899e-07,2,16,2,2.0,1.5
0.408667,8.22391,2.65358e-07,2,16,2,2.0,2.0
0.408667,8.22391,2.69798e-07,2,16,2,2.0,2.5
0.408667,8.22391,2.74107e-07,2,16,2,2.0,3.0
0.408667,8.22391,2.52058e-07,2,16,2,2.5,0.5
0.408667,8.22391,2.56517e-07,2,16,2,2.5,1.0
0.408667,8.22391,2.60957e-07,2,16,2,2.5,1.5
0.408667,8.22391,2.65416e-07,2,16,2,2.5,2.0
0.408667,8.22391,2.69856e-07,2,16,2,2.5,2.5
0.408667,8.22391,2.74165e-07,2,16,2,2.5,3.0
0.408667,8.22391,2.52062e-07,2,16,2,3.0,0.5
0.408667,8.22391,2.56521e-07,2,16,2,3.0,1.0
0.408667,8.22391,2.60961e-07,2,16,2,3.0,1.5
0.408667,8.22391,2.6542e-07,2,16,2,3.0,2.0
0.408667,8.22391,2.6986e-07,2,16,2,3.0,2.5
0.408667,8.22391,2.74169e-07,2,16,2,3.0,3.0
0.411556,9.15119,3.44416e-07,2,16,3,0.5,0.5
0.411556,9.15119,3.48952e-07,2,16,3,0.5,1.0
0.411556,9.15119,3.53469e-07,2,16,3,0.5,1.5
0.411556,9.15119,3.58005e-07,2,16,3,0.5,2.0
0.411556,9.15119,3.62522e-07,2,16,3,0.5,2.5
0.411556,9.15119,3.66906e-07,2,16,3,0.5,3.0
0.419778,8.91949,3.44421e-07,2,16,3,1.0,0.5
0.419778,8.91949,3.48958e-07,2,16,3,1.0,1.0
0.419778,8.91949,3.53476e-07,2,16,3,1.0,1.5
0.419778,8.91949,3.58014e-07,2,16,3,1.0,2.0
0.419778,8.91949,3.62532e-07,2,16,3,1.0,2.5
0.419778,8.91949,3.66917e-07,2,16,3,1.0,3.0
0.419778,8.91949,3.44438e-07,2,16,3,1.5,0.5
0.419778,8.91949,3.48976e-07,2,16,3,1.5,1.0
0.419778,8.91949,3.53494e-07,2,16,3,1.5,1.5
0.419778,8.91949,3.58031e-07,2,16,3,1.5,2.0
0.419778,8.91949,3.62549e-07,2,16,3,1.5,2.5
0.419778,8.91949,3.66934e-07,2,16,3,1.5,3.0
0.419778,8.91949,3.44464e-07,2,16,3,2.0,0.5
0.419778,8.91949,3.49001e-07,2,16,3,2.0,1.0
0.419778,8.91949,3.5352e-07,2,16,3,2.0,1.5
0.419778,8.91949,3.58057e-07,2,16,3,2.0,2.0
0.419778,8.91949,3.62575e-07,2,16,3,2.0,2.5
0.419778,8.91949,3.6696e-07,2,16,3,2.0,3.0
0.419778,8.91949,3.44522e-07,2,16,3,2.5,0.5
0.419778,8.91949,3.49059e-07,2,16,3,2.5,1.0
0.440778,8.82495,3.55221e-07,2,16,3,2.5,1.5
0.440778,8.82495,3.60107e-07,2,16,3,2.5,2.0
0.440778,8.82495,3.64972e-07,2,16,3,2.5,2.5
0.440778,8.82495,3.69693e-07,2,16,3,2.5,3.0
0.440778,8.82495,3.45474e-07,2,16,3,3.0,0.5
0.440778,8.82495,3.5036e-07,2,16,3,3.0,1.0
0.440778,8.82495,3.55225e-07,2,16,3,3.0,1.5
0.440778,8.82495,3.60111e-07,2,16,3,3.0,2.0
0.440778,8.82495,3.64976e-07,2,16,3,3.0,2.5
0.440778,8.82495,3.69698e-07,2,16,3,3.0,3.0
0.430222,8.53926,4.37307e-07,2,16,4,0.5,0.5
0.430222,8.53926,4.42082e-07,2,16,4,0.5,1.0
0.430222,8.53926,4.46837e-07,2,16,4,0.5,1.5
0.430222,8.53926,4.51613e-07,2,16,4,0.5,2.0
0.430222,8.53926,4.56368e-07,2,16,4,0.5,2.5
0.430222,8.53926,4.60982e-07,2,16,4,0.5,3.0
0.430222,8.53926,4.37313e-07,2,16,4,1.0,0.5
0.430222,8.53926,4.42088e-07,2,16,4,1.0,1.0
0.430222,8.53926,4.46843e-07,2,16,4,1.0,1.5
0.470889,8.31439,4.54706e-07,2,16,4,1.0,2.0
0.470889,8.31439,4.6e-07,2,16,4,1.0,2.5
0.470889,8.31439,4.65137e-07,2,16,4,1.0,3.0
0.470889,8.31439,4.38798e-07,2,16,4,1.5,0.5
0.470889,8.31439,4.44114e-07,2,16,4,1.5,1.0
0.470889,8.31439,4.49407e-07,2,16,4,1.5,1.5
0.470889,8.31439,4.54723e-07,2,16,4,1.5,2.0
0.470889,8.31439,4.60017e-07,2,16,4,1.5,2.5
0.470889,8.31439,4.65154e-07,2,16,4,1.5,3.0
0.470889,8.31439,4.38824e-07,2,16,4,2.0,0.5
0.470889,8.31439,4.4414e-07,2,16,4,2.0,1.0
0.470889,8.31439,4.49433e-07,2,16,4,2.0,1.5
0.470889,8.31439,4.54749e-07,2,16,4,2.0,2.0
0.470889,8.31439,4.60043e-07,2,16,4,2.0,2.5
0.470889,8.31439,4.6518e-07,2,16,4,2.0,3.0
0.470889,8.31439,4.38881e-07,2,16,4,2.5,0.5
0.470889,8.31439,4.44197e-07,2,16,4,2.5,1.0
0.470889,8.31439,4.49491e-07,2,16,4,2.5,1.5
0.437222,7.75051,4.52131e-07,2,16,4,2.5,2.0
0.437222,7.75051,4.56958e-07,2,16,4,2.5,2.5
0.437222,7.75051,4.61642e-07,2,16,4,2.5,3.0
0.437222,7.75051,4.37615e-07,2,16,4,3.0,0.5
0.437222,7.75051,4.42462e-07,2,16,4,3.0,1.0
0.437222,7.75051,4.47289e-07,2,16,4,3.0,1.5
0.437222,7.75051,4.52136e-07,2,16,4,3.0,2.0
0.437222,7.75051,4.56962e-07,2,16,4,3.0,2.5
0.437222,7.75051,4.61646e-07,2,16,4,3.0,3.0
0.432444,8.02669,5.29694e-07,2,16,5,0.5,0.5
0.432444,8.02669,5.34517e-07,2,16,5,0.5,1.0
0.432444,8.02669,5.3932e-07,2,16,5,0.5,1.5
0.432444,8.02669,5.44143e-07,2,16,5,0.5,2.0
0.432444,8.02669,5.48946e-07,2,16,5,0.5,2.5
0.432444,8.02669,5.53607e-07,2,16,5,0.5,3.0
0.432444,8.02669,5.297e-07,2,16,5,1.0,0.5
0.432444,8.02669,5.34523e-07,2,16,5,1.0,1.0
0.432444,8.02669,5.39326e-07,2,16,5,1.0,1.5
0.456111,8.48242,5.44999e-07,2,16,5,1.0,2.0
0.456111,8.48242,5.4995e-07,2,16,5,1.0,2.5
0.456111,8.48242,5.54754e-07,2,16,5,1.0,3.0
0.456111,8.48242,5.30122e-07,2,16,5,1.5,0.5
0.456111,8.48242,5.35094e-07,2,16,5,1.5,1.0
0.456111,8.48242,5.40045e-07,2,16,5,1.5,1.5
0.456111,8.48242,5.45016e-07,2,16,5,1.5,2.0
0.456111,8.48242,5.49967e-07,2,16,5,1.5,2.5
0.456111,8.48242,5.54772e-07,2,16,5,1.5,3.0
0.456111,8.48242,5.30148e-07,2,16,5,2.0,0.5
0.456111,8.48242,5.3512e-07,2,16,5,2.0,1.0
0.456111,8.48242,5.40071e-07,2,16,5,2.0,1.5
0.456111,8.48242,5.45042e-07,2,16,5,2.0,2.0
0.456111,8.48242,5.49993e-07,2,16,5,2.0,2.5
0.456111,8.48242,5.54798e-07,2,16,5,2.0,3.0
0.456111,8.48242,5.30206e-07,2,16,5,2.5,0.5
0.456111,8.48242,5.35177e-07,2,16,5,2.5,1.0
0.411556,8.00864,5.37804e-07,2,16,5,2.5,1.5
0.411556,8.00864,5.42282e-07,2,16,5,2.5,2.0
0.411556,8.00864,5.46741e-07,2,16,5,2.5,2.5
0.411556,8.00864,5.51069e-07,2,16,5,2.5,3.0
0.411556,8.00864,5.28871e-07,2,16,5,3.0,0.5
0.411556,8.00864,5.33349e-07,2,16,5,3.0,1.0
0.411556,8.00864,5.37808e-07,2,16,5,3.0,1.5
0.411556,8.00864,5.42286e-07,2,16,5,3.0,2.0
0.411556,8.00864,5.46746e-07,2,16,5,3.0,2.5
0.411556,8.00864,5.51073e-07,2,16,5,3.0,3.0
0.411,7.66234,6.21167e-07,2,16,6,0.5,0.5
0.411,7.66234,6.25706e-07,2,16,6,0.5,1.0
0.411,7.66234,6.30226e-07,2,16,6,0.5,1.5
0.411,7.66234,6.34765e-07,2,16,6,0.5,2.0
0.411,7.66234,6.39285e-07,2,16,6,0.5,2.5
0.411,7.66234,6.43672e-07,2,16,6,0.5,3.0
0.411,7.66234,6.21173e-07,2,16,6,1.0,0.5
0.461,8.38996,6.28329e-07,2,16,6,1.0,1.0
0.461,8.38996,6.33551e-07,2,16,6,1.0,1.5
0.461,8.38996,6.38796e-07,2,16,6,1.0,2.0
0.461,8.38996,6.44018e-07,2,16,6,1.0,2.5
0.461,8.38996,6.49086e-07,2,16,6,1.0,3.0
0.461,8.38996,6.23102e-07,2,16,6,1.5,0.5
0.461,8.38996,6.28346e-07,2,16,6,1.5,1.0
0.461,8.38996,6.33569e-07,2,16,6,1.5,1.5
0.461,8.38996,6.38813e-07,2,16,6,1.5,2.0
0.461,8.38996,6.44035e-07,2,16,6,1.5,2.5
0.461,8.38996,6.49103e-07,2,16,6,1.5,3.0
0.461,8.38996,6.23128e-07,2,16,6,2.0,0.5
0.461,8.38996,6.28372e-07,2,16,6,2.0,1.0
0.461,8.38996,6.33594e-07,2,16,6,2.0,1.5
0.461,8.38996,6.38839e-07,2,16,6,2.0,2.0
0.461,8.38996,6.44061e-07,2,16,6,2.0,2.5
0.448,8.72222,6.46302e-07,2,16,6,2.0,3.0
0.448,8.72222,6.22192e-07,2,16,6,2.5,0.5
0.448,8.72222,6.27066e-07,2,16,6,2.5,1.0
0.448,8.72222,6.3192e-07,2,16,6,2.5,1.5
0.448,8.72222,6.36795e-07,2,16,6,2.5,2.0
0.448,8.72222,6.41649e-07,2,16,6,2.5,2.5
0.448,8.72222,6.4636e-07,2,16,6,2.5,3.0
0.448,8.72222,6.22196e-07,2,16,6,3.0,0.5
0.448,8.72222,6.27071e-07,2,16,6,3.0,1.0
0.448,8.72222,6.31925e-07,2,16,6,3.0,1.5
0.448,8.72222,6.36799e-07,2,16,6,3.0,2.0
0.448,8.72222,6.41653e-07,2,16,6,3.0,2.5
0.448,8.72222,6.46364e-07,2,16,6,3.0,3.0
0.469333,8.26705,7.14815e-07,2,16,7,0.5,0.5
0.469333,8.26705,7.19866e-07,2,16,7,0.5,1.0
0.469333,8.26705,7.24895e-07,2,16,7,0.5,1.5
