Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.488222,9.78545,1.61344e-07,2,16,1,0.5,0.5
0.488222,9.78545,1.66386e-07,2,16,1,0.5,1.0
0.488222,9.78545,1.71406e-07,2,16,1,0.5,1.5
0.488222,9.78545,1.76448e-07,2,16,1,0.5,2.0
0.488222,9.78545,1.81469e-07,2,16,1,0.5,2.5
0.488222,9.78545,1.86341e-07,2,16,1,0.5,3.0
0.488222,9.78545,1.6135e-07,2,16,1,1.0,0.5
0.488222,9.78545,1.66391e-07,2,16,1,1.0,1.0
0.488222,9.78545,1.71412e-07,2,16,1,1.0,1.5
0.502444,10.292,1.75254e-07,2,16,1,1.0,2.0
0.502444,10.292,1.80062e-07,2,16,1,1.0,2.5
0.502444,10.292,1.84729e-07,2,16,1,1.0,3.0
0.502444,10.292,1.60806e-07,2,16,1,1.5,0.5
0.502444,10.292,1.65635e-07,2,16,1,1.5,1.0
0.502444,10.292,1.70443e-07,2,16,1,1.5,1.5
0.502444,10.292,1.75271e-07,2,16,1,1.5,2.0
0.502444,10.292,1.8008e-07,2,16,1,1.5,2.5
0.502444,10.292,1.84746e-07,2,16,1,1.5,3.0
0.502444,10.292,1.60832e-07,2,16,1,2.0,0.5
0.502444,10.292,1.6566e-07,2,16,1,2.0,1.0
0.502444,10.292,1.70469e-07,2,16,1,2.0,1.5
0.502444,10.292,1.75297e-07,2,16,1,2.0,2.0
0.502444,10.292,1.80105e-07,2,16,1,2.0,2.5
0.502444,10.292,1.84772e-07,2,16,1,2.0,3.0
0.502444,10.292,1.60889e-07,2,16,1,2.5,0.5
0.502444,10.292,1.65718e-07,2,16,1,2.5,1.0
0.502444,10.292,1.70526e-07,2,16,1,2.5,1.5
0.502444,10.292,1.75355e-07,2,16,1,2.5,2.0
0.502444,10.292,1.80163e-07,2,16,1,2.5,2.5
0.502444,10.292,1.84829e-07,2,16,1,2.5,3.0
0.502444,10.292,1.60894e-07,2,16,1,3.0,0.5
0.502444,10.292,1.65722e-07,2,16,1,3.0,1.0
0.538444,10.5611,1.72603e-07,2,16,1,3.0,1.5
0.538444,10.5611,1.77866e-07,2,16,1,3.0,2.0
0.538444,10.5611,1.83107e-07,2,16,1,3.0,2.5
0.538444,10.5611,1.88193e-07,2,16,1,3.0,3.0
0.534222,10.4576,2.53927e-07,2,16,2,0.5,0.5
0.534222,10.4576,2.59095e-07,2,16,2,0.5,1.0
0.534222,10.4576,2.64241e-07,2,16,2,0.5,1.5
0.534222,10.4576,2.6941e-07,2,16,2,0.5,2.0
0.534222,10.4576,2.74556e-07,2,16,2,0.5,2.5
0.534222,10.4576,2.7955e-07,2,16,2,0.5,3.0
0.534222,10.4576,2.53932e-07,2,16,2,1.0,0.5
0.534222,10.4576,2.59101e-07,2,16,2,1.0,1.0
0.534222,10.4576,2.64247e-07,2,16,2,1.0,1.5
0.534222,10.4576,2.69415e-07,2,16,2,1.0,2.0
0.534222,10.4576,2.74562e-07,2,16,2,1.0,2.5
0.534222,10.4576,2.79556e-07,2,16,2,1.0,3.0
0.534222,10.4576,2.5395e-07,2,16,2,1.5,0.5
0.534222,10.4576,2.59118e-07,2,16,2,1.5,1.0
0.534222,10.4576,2.64264e-07,2,16,2,1.5,1.5
0.534222,10.4576,2.69433e-07,2,16,2,1.5,2.0
0.534222,10.4576,2.74579e-07,2,16,2,1.5,2.5
0.520444,10.0546,2.79485e-07,2,16,2,1.5,3.0
0.520444,10.0546,2.53936e-07,2,16,2,2.0,0.5
0.520444,10.0546,2.59094e-07,2,16,2,2.0,1.0
0.520444,10.0546,2.64231e-07,2,16,2,2.0,1.5
0.520444,10.0546,2.69389e-07,2,16,2,2.0,2.0
0.520444,10.0546,2.74526e-07,2,16,2,2.0,2.5
0.520444,10.0546,2.7951e-07,2,16,2,2.0,3.0
0.520444,10.0546,2.53993e-07,2,16,2,2.5,0.5
0.520444,10.0546,2.59152e-07,2,16,2,2.5,1.0
0.520444,10.0546,2.64288e-07,2,16,2,2.5,1.5
0.520444,10.0546,2.69447e-07,2,16,2,2.5,2.0
0.520444,10.0546,2.74583e-07,2,16,2,2.5,2.5
0.520444,10.0546,2.79568e-07,2,16,2,2.5,3.0
0.520444,10.0546,2.53998e-07,2,16,2,3.0,0.5
0.520444,10.0546,2.59156e-07,2,16,2,3.0,1.0
0.520444,10.0546,2.64293e-07,2,16,2,3.0,1.5
0.520444,10.0546,2.69451e-07,2,16,2,3.0,2.0
0.520444,10.0546,2.74587e-07,2,16,2,3.0,2.5
0.520444,10.0546,2.79572e-07,2,16,2,3.0,3.0
0.526,10.1081,3.45942e-07,2,16,3,0.5,0.5
0.526,10.1081,3.51025e-07,2,16,3,0.5,1.0
0.507889,9.28196,3.55263e-07,2,16,3,0.5,1.5
0.507889,9.28196,3.60178e-07,2,16,3,0.5,2.0
0.507889,9.28196,3.65073e-07,2,16,3,0.5,2.5
0.507889,9.28196,3.69823e-07,2,16,3,0.5,3.0
0.507889,9.28196,3.45459e-07,2,16,3,1.0,0.5
0.507889,9.28196,3.50374e-07,2,16,3,1.0,1.0
0.507889,9.28196,3.55269e-07,2,16,3,1.0,1.5
0.507889,9.28196,3.60184e-07,2,16,3,1.0,2.0
0.507889,9.28196,3.65079e-07,2,16,3,1.0,2.5
0.507889,9.28196,3.69829e-07,2,16,3,1.0,3.0
0.507889,9.28196,3.45476e-07,2,16,3,1.5,0.5
0.507889,9.28196,3.50391e-07,2,16,3,1.5,1.0
0.507889,9.28196,3.55286e-07,2,16,3,1.5,1.5
0.507889,9.28196,3.60201e-07,2,16,3,1.5,2.0
0.507889,9.28196,3.65096e-07,2,16,3,1.5,2.5
0.507889,9.28196,3.69846e-07,2,16,3,1.5,3.0
0.507889,9.28196,3.45502e-07,2,16,3,2.0,0.5
0.507889,9.28196,3.50417e-07,2,16,3,2.0,1.0
0.507889,9.28196,3.55312e-07,2,16,3,2.0,1.5
0.507889,9.28196,3.60227e-07,2,16,3,2.0,2.0
0.532333,10.4867,3.66492e-07,2,16,3,2.0,2.5
0.532333,10.4867,3.71437e-07,2,16,3,2.0,3.0
0.532333,10.4867,3.46127e-07,2,16,3,2.5,0.5
0.532333,10.4867,3.51244e-07,2,16,3,2.5,1.0
0.532333,10.4867,3.56339e-07,2,16,3,2.5,1.5
0.532333,10.4867,3.61455e-07,2,16,3,2.5,2.0
0.532333,10.4867,3.6655e-07,2,16,3,2.5,2.5
0.532333,10.4867,3.71494e-07,2,16,3,2.5,3.0
0.532333,10.4867,3.46131e-07,2,16,3,3.0,0.5
0.532333,10.4867,3.51248e-07,2,16,3,3.0,1.0
0.532333,10.4867,3.56343e-07,2,16,3,3.0,1.5
0.532333,10.4867,3.61459e-07,2,16,3,3.0,2.0
0.532333,10.4867,3.66554e-07,2,16,3,3.0,2.5
0.532333,10.4867,3.71499e-07,2,16,3,3.0,3.0
0.530444,10.5729,4.38598e-07,2,16,4,0.5,0.5
0.530444,10.5729,4.43833e-07,2,16,4,0.5,1.0
0.530444,10.5729,4.49046e-07,2,16,4,0.5,1.5
0.530444,10.5729,4.54281e-07,2,16,4,0.5,2.0
0.530444,10.5729,4.59495e-07,2,16,4,0.5,2.5
0.523333,9.80339,4.62795e-07,2,16,4,0.5,3.0
0.523333,9.80339,4.37964e-07,2,16,4,1.0,0.5
0.523333,9.80339,4.42973e-07,2,16,4,1.0,1.0
0.523333,9.80339,4.47962e-07,2,16,4,1.0,1.5
0.523333,9.80339,4.52971e-07,2,16,4,1.0,2.0
0.523333,9.80339,4.57959e-07,2,16,4,1.0,2.5
0.523333,9.80339,4.628e-07,2,16,4,1.0,3.0
0.523333,9.80339,4.37981e-07,2,16,4,1.5,0.5
0.523333,9.80339,4.42991e-07,2,16,4,1.5,1.0
0.523333,9.80339,4.47979e-07,2,16,4,1.5,1.5
0.523333,9.80339,4.52988e-07,2,16,4,1.5,2.0
0.523333,9.80339,4.57977e-07,2,16,4,1.5,2.5
0.523333,9.80339,4.62818e-07,2,16,4,1.5,3.0
0.523333,9.80339,4.38007e-07,2,16,4,2.0,0.5
0.523333,9.80339,4.43016e-07,2,16,4,2.0,1.0
0.523333,9.80339,4.48005e-07,2,16,4,2.0,1.5
0.523333,9.80339,4.53014e-07,2,16,4,2.0,2.0
0.523333,9.80339,4.58003e-07,2,16,4,2.0,2.5
0.542889,11.689,4.65545e-07,2,16,4,2.0,3.0
0.542889,11.689,4.39041e-07,2,16,4,2.5,0.5
0.542889,11.689,4.44398e-07,2,16,4,2.5,1.0
0.542889,11.689,4.49733e-07,2,16,4,2.5,1.5
0.542889,11.689,4.55091e-07,2,16,4,2.5,2.0
0.542889,11.689,4.60426e-07,2,16,4,2.5,2.5
0.542889,11.689,4.65603e-07,2,16,4,2.5,3.0
0.542889,11.689,4.39045e-07,2,16,4,3.0,0.5
0.542889,11.689,4.44402e-07,2,16,4,3.0,1.0
0.542889,11.689,4.49737e-07,2,16,4,3.0,1.5
0.542889,11.689,4.55095e-07,2,16,4,3.0,2.0
0.542889,11.689,4.6043e-07,2,16,4,3.0,2.5
0.542889,11.689,4.65607e-07,2,16,4,3.0,3.0
0.529111,10.7008,5.30852e-07,2,16,5,0.5,0.5
0.529111,10.7008,5.36091e-07,2,16,5,0.5,1.0
0.529111,10.7008,5.41307e-07,2,16,5,0.5,1.5
0.529111,10.7008,5.46546e-07,2,16,5,0.5,2.0
0.522444,9.72959,5.49989e-07,2,16,5,0.5,2.5
0.522444,9.72959,5.54798e-07,2,16,5,0.5,3.0
0.522444,9.72959,5.30132e-07,2,16,5,1.0,0.5
0.522444,9.72959,5.35108e-07,2,16,5,1.0,1.0
0.522444,9.72959,5.40063e-07,2,16,5,1.0,1.5
0.522444,9.72959,5.4504e-07,2,16,5,1.0,2.0
0.522444,9.72959,5.49995e-07,2,16,5,1.0,2.5
0.522444,9.72959,5.54804e-07,2,16,5,1.0,3.0
0.522444,9.72959,5.30149e-07,2,16,5,1.5,0.5
0.522444,9.72959,5.35125e-07,2,16,5,1.5,1.0
0.522444,9.72959,5.40081e-07,2,16,5,1.5,1.5
0.522444,9.72959,5.45057e-07,2,16,5,1.5,2.0
0.522444,9.72959,5.50012e-07,2,16,5,1.5,2.5
0.522444,9.72959,5.54821e-07,2,16,5,1.5,3.0
0.522444,9.72959,5.30175e-07,2,16,5,2.0,0.5
0.522444,9.72959,5.35151e-07,2,16,5,2.0,1.0
0.522444,9.72959,5.40106e-07,2,16,5,2.0,1.5
0.544667,9.52124,5.46007e-07,2,16,5,2.0,2.0
0.544667,9.52124,5.51125e-07,2,16,5,2.0,2.5
0.544667,9.52124,5.56093e-07,2,16,5,2.0,3.0
0.544667,9.52124,5.30666e-07,2,16,5,2.5,0.5
0.544667,9.52124,5.35806e-07,2,16,5,2.5,1.0
0.544667,9.52124,5.40924e-07,2,16,5,2.5,1.5
0.544667,9.52124,5.46064e-07,2,16,5,2.5,2.0
0.544667,9.52124,5.51183e-07,2,16,5,2.5,2.5
0.544667,9.52124,5.5615e-07,2,16,5,2.5,3.0
0.544667,9.52124,5.3067e-07,2,16,5,3.0,0.5
0.544667,9.52124,5.3581e-07,2,16,5,3.0,1.0
0.544667,9.52124,5.40929e-07,2,16,5,3.0,1.5
0.544667,9.52124,5.46069e-07,2,16,5,3.0,2.0
0.544667,9.52124,5.51187e-07,2,16,5,3.0,2.5
0.544667,9.52124,5.56154e-07,2,16,5,3.0,3.0
0.524333,9.28088,6.22388e-07,2,16,6,0.5,0.5
0.524333,9.28088,6.2737e-07,2,16,6,0.5,1.0
0.504444,10.0775,6.32185e-07,2,16,6,0.5,1.5
0.504444,10.0775,6.37135e-07,2,16,6,0.5,2.0
0.504444,10.0775,6.42065e-07,2,16,6,0.5,2.5
0.504444,10.0775,6.46849e-07,2,16,6,0.5,3.0
0.504444,10.0775,6.22311e-07,2,16,6,1.0,0.5
0.504444,10.0775,6.27261e-07,2,16,6,1.0,1.0
0.504444,10.0775,6.32191e-07,2,16,6,1.0,1.5
0.504444,10.0775,6.37141e-07,2,16,6,1.0,2.0
0.504444,10.0775,6.42071e-07,2,16,6,1.0,2.5
0.504444,10.0775,6.46855e-07,2,16,6,1.0,3.0
0.504444,10.0775,6.22328e-07,2,16,6,1.5,0.5
0.504444,10.0775,6.27278e-07,2,16,6,1.5,1.0
0.504444,10.0775,6.32208e-07,2,16,6,1.5,1.5
0.504444,10.0775,6.37158e-07,2,16,6,1.5,2.0
