Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.458556,11.5291,1.62115e-07,2,16,1,0.5,0.5
0.458556,11.5291,1.67465e-07,2,16,1,0.5,1.0
0.458556,11.5291,1.72793e-07,2,16,1,0.5,1.5
0.458556,11.5291,1.78144e-07,2,16,1,0.5,2.0
0.458556,11.5291,1.83472e-07,2,16,1,0.5,2.5
0.458556,11.5291,1.88643e-07,2,16,1,0.5,3.0
0.458556,11.5291,1.6212e-07,2,16,1,1.0,0.5
0.458556,11.5291,1.67471e-07,2,16,1,1.0,1.0
0.458556,11.5291,1.72799e-07,2,16,1,1.0,1.5
0.458556,11.5291,1.7815e-07,2,16,1,1.0,2.0
0.458556,11.5291,1.83478e-07,2,16,1,1.0,2.5
0.458556,11.5291,1.88649e-07,2,16,1,1.0,3.0
0.458556,11.5291,1.62138e-07,2,16,1,1.5,0.5
0.458556,11.5291,1.67488e-07,2,16,1,1.5,1.0
0.465,9.97137,1.7192e-07,2,16,1,1.5,1.5
0.465,9.97137,1.7708e-07,2,16,1,1.5,2.0
0.465,9.97137,1.82218e-07,2,16,1,1.5,2.5
0.465,9.97137,1.87205e-07,2,16,1,1.5,3.0
0.465,9.97137,1.61648e-07,2,16,1,2.0,0.5
0.465,9.97137,1.66808e-07,2,16,1,2.0,1.0
0.465,9.97137,1.71946e-07,2,16,1,2.0,1.5
0.465,9.97137,1.77106e-07,2,16,1,2.0,2.0
0.465,9.97137,1.82244e-07,2,16,1,2.0,2.5
0.465,9.97137,1.87231e-07,2,16,1,2.0,3.0
0.465,9.97137,1.61706e-07,2,16,1,2.5,0.5
0.465,9.97137,1.66866e-07,2,16,1,2.5,1.0
0.465,9.97137,1.72004e-07,2,16,1,2.5,1.5
0.465,9.97137,1.77164e-07,2,16,1,2.5,2.0
0.465,9.97137,1.82302e-07,2,16,1,2.5,2.5
0.465,9.97137,1.87288e-07,2,16,1,2.5,3.0
0.465,9.97137,1.6171e-07,2,16,1,3.0,0.5
0.465,9.97137,1.6687e-07,2,16,1,3.0,1.0
0.465,9.97137,1.72008e-07,2,16,1,3.0,1.5
0.465,9.97137,1.77168e-07,2,16,1,3.0,2.0
0.465,9.97137,1.82306e-07,2,16,1,3.0,2.5
0.465,9.97137,1.87293e-07,2,16,1,3.0,3.0
0.450556,10.6594,2.54141e-07,2,16,2,0.5,0.5
0.450556,10.6594,2.59409e-07,2,16,2,0.5,1.0
0.450556,10.6594,2.64655e-07,2,16,2,0.5,1.5
0.450556,10.6594,2.69923e-07,2,16,2,0.5,2.0
0.450556,10.6594,2.75169e-07,2,16,2,0.5,2.5
0.450556,10.6594,2.80259e-07,2,16,2,0.5,3.0
0.450556,10.6594,2.54147e-07,2,16,2,1.0,0.5
0.450556,10.6594,2.59415e-07,2,16,2,1.0,1.0
0.450556,10.6594,2.6466e-07,2,16,2,1.0,1.5
0.450556,10.6594,2.69928e-07,2,16,2,1.0,2.0
0.450556,10.6594,2.75174e-07,2,16,2,1.0,2.5
0.450556,10.6594,2.80265e-07,2,16,2,1.0,3.0
0.450556,10.6594,2.54164e-07,2,16,2,1.5,0.5
0.450556,10.6594,2.59432e-07,2,16,2,1.5,1.0
0.450556,10.6594,2.64678e-07,2,16,2,1.5,1.5
0.450556,10.6594,2.69946e-07,2,16,2,1.5,2.0
0.450556,10.6594,2.75192e-07,2,16,2,1.5,2.5
0.450556,10.6594,2.80282e-07,2,16,2,1.5,3.0
0.450556,10.6594,2.5419e-07,2,16,2,2.0,0.5
0.450556,10.6594,2.59458e-07,2,16,2,2.0,1.0
0.450556,10.6594,2.64704e-07,2,16,2,2.0,1.5
0.475222,10.8483,2.70669e-07,2,16,2,2.0,2.0
0.475222,10.8483,2.76037e-07,2,16,2,2.0,2.5
0.475222,10.8483,2.81246e-07,2,16,2,2.0,3.0
0.475222,10.8483,2.54577e-07,2,16,2,2.5,0.5
0.475222,10.8483,2.59968e-07,2,16,2,2.5,1.0
0.475222,10.8483,2.65336e-07,2,16,2,2.5,1.5
0.475222,10.8483,2.70726e-07,2,16,2,2.5,2.0
0.475222,10.8483,2.76094e-07,2,16,2,2.5,2.5
0.475222,10.8483,2.81304e-07,2,16,2,2.5,3.0
0.475222,10.8483,2.54581e-07,2,16,2,3.0,0.5
0.475222,10.8483,2.59972e-07,2,16,2,3.0,1.0
0.475222,10.8483,2.6534e-07,2,16,2,3.0,1.5
0.475222,10.8483,2.70731e-07,2,16,2,3.0,2.0
0.475222,10.8483,2.76098e-07,2,16,2,3.0,2.5
0.475222,10.8483,2.81308e-07,2,16,2,3.0,3.0
0.458,10.6459,3.4664e-07,2,16,3,0.5,0.5
0.458,10.6459,3.52002e-07,2,16,3,0.5,1.0
0.458,10.6459,3.57341e-07,2,16,3,0.5,1.5
0.458,10.6459,3.62703e-07,2,16,3,0.5,2.0
0.458,10.6459,3.68042e-07,2,16,3,0.5,2.5
0.458,10.6459,3.73223e-07,2,16,3,0.5,3.0
0.466111,9.86095,3.46228e-07,2,16,3,1.0,0.5
