Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.502333,9.59011,1.60811e-07,2,16,1,0.5,0.5
0.502333,9.59011,1.6568e-07,2,16,1,0.5,1.0
0.502333,9.59011,1.70528e-07,2,16,1,0.5,1.5
0.502333,9.59011,1.75397e-07,2,16,1,0.5,2.0
0.502333,9.59011,1.80246e-07,2,16,1,0.5,2.5
0.502333,9.59011,1.84951e-07,2,16,1,0.5,3.0
0.502333,9.59011,1.60817e-07,2,16,1,1.0,0.5
0.490333,8.94011,1.65178e-07,2,16,1,1.0,1.0
0.490333,8.94011,1.69892e-07,2,16,1,1.0,1.5
0.490333,8.94011,1.74626e-07,2,16,1,1.0,2.0
0.490333,8.94011,1.79341e-07,2,16,1,1.0,2.5
0.490333,8.94011,1.83916e-07,2,16,1,1.0,3.0
0.490333,8.94011,1.60461e-07,2,16,1,1.5,0.5
0.490333,8.94011,1.65195e-07,2,16,1,1.5,1.0
0.490333,8.94011,1.6991e-07,2,16,1,1.5,1.5
0.490333,8.94011,1.74644e-07,2,16,1,1.5,2.0
0.490333,8.94011,1.79358e-07,2,16,1,1.5,2.5
0.490333,8.94011,1.83933e-07,2,16,1,1.5,3.0
0.490333,8.94011,1.60487e-07,2,16,1,2.0,0.5
0.490333,8.94011,1.65221e-07,2,16,1,2.0,1.0
0.490333,8.94011,1.69935e-07,2,16,1,2.0,1.5
0.490333,8.94011,1.7467e-07,2,16,1,2.0,2.0
0.490333,8.94011,1.79384e-07,2,16,1,2.0,2.5
0.490333,8.94011,1.83959e-07,2,16,1,2.0,3.0
0.490333,8.94011,1.60545e-07,2,16,1,2.5,0.5
0.490333,8.94011,1.65279e-07,2,16,1,2.5,1.0
0.490333,8.94011,1.69993e-07,2,16,1,2.5,1.5
0.490333,8.94011,1.74727e-07,2,16,1,2.5,2.0
0.490333,8.94011,1.79441e-07,2,16,1,2.5,2.5
0.490333,8.94011,1.84016e-07,2,16,1,2.5,3.0
0.48,8.62222,1.60393e-07,2,16,1,3.0,0.5
0.48,8.62222,1.65063e-07,2,16,1,3.0,1.0
0.48,8.62222,1.69714e-07,2,16,1,3.0,1.5
0.48,8.62222,1.74384e-07,2,16,1,3.0,2.0
0.48,8.62222,1.79034e-07,2,16,1,3.0,2.5
0.48,8.62222,1.83547e-07,2,16,1,3.0,3.0
0.458889,8.21083,2.52021e-07,2,16,2,0.5,0.5
0.458889,8.21083,2.56506e-07,2,16,2,0.5,1.0
0.458889,8.21083,2.60972e-07,2,16,2,0.5,1.5
0.458889,8.21083,2.65457e-07,2,16,2,0.5,2.0
0.458889,8.21083,2.69922e-07,2,16,2,0.5,2.5
0.458889,8.21083,2.74256e-07,2,16,2,0.5,3.0
0.458889,8.21083,2.52027e-07,2,16,2,1.0,0.5
0.458889,8.21083,2.56512e-07,2,16,2,1.0,1.0
0.458889,8.21083,2.60978e-07,2,16,2,1.0,1.5
0.458889,8.21083,2.65462e-07,2,16,2,1.0,2.0
0.458889,8.21083,2.69928e-07,2,16,2,1.0,2.5
0.458889,8.21083,2.74262e-07,2,16,2,1.0,3.0
0.458889,8.21083,2.52044e-07,2,16,2,1.5,0.5
0.458889,8.21083,2.56529e-07,2,16,2,1.5,1.0
0.458889,8.21083,2.60995e-07,2,16,2,1.5,1.5
0.458889,8.21083,2.6548e-07,2,16,2,1.5,2.0
0.458889,8.21083,2.69945e-07,2,16,2,1.5,2.5
0.507778,9.81961,2.77915e-07,2,16,2,1.5,3.0
0.507778,9.81961,2.53353e-07,2,16,2,2.0,0.5
0.507778,9.81961,2.58313e-07,2,16,2,2.0,1.0
0.507778,9.81961,2.63251e-07,2,16,2,2.0,1.5
0.507778,9.81961,2.6821e-07,2,16,2,2.0,2.0
0.507778,9.81961,2.73148e-07,2,16,2,2.0,2.5
0.507778,9.81961,2.77941e-07,2,16,2,2.0,3.0
0.507778,9.81961,2.53411e-07,2,16,2,2.5,0.5
0.507778,9.81961,2.5837e-07,2,16,2,2.5,1.0
0.507778,9.81961,2.63309e-07,2,16,2,2.5,1.5
0.507778,9.81961,2.68268e-07,2,16,2,2.5,2.0
0.507778,9.81961,2.73206e-07,2,16,2,2.5,2.5
0.507778,9.81961,2.77999e-07,2,16,2,2.5,3.0
0.507778,9.81961,2.53415e-07,2,16,2,3.0,0.5
0.507778,9.81961,2.58375e-07,2,16,2,3.0,1.0
0.507778,9.81961,2.63313e-07,2,16,2,3.0,1.5
0.507778,9.81961,2.68272e-07,2,16,2,3.0,2.0
0.507778,9.81961,2.7321e-07,2,16,2,3.0,2.5
0.507778,9.81961,2.78003e-07,2,16,2,3.0,3.0
0.482111,9.04982,3.44712e-07,2,16,3,0.5,0.5
0.482111,9.04982,3.49361e-07,2,16,3,0.5,1.0
0.486556,9.23949,3.54764e-07,2,16,3,0.5,1.5
0.486556,9.23949,3.59577e-07,2,16,3,0.5,2.0
0.486556,9.23949,3.6437e-07,2,16,3,0.5,2.5
0.486556,9.23949,3.69022e-07,2,16,3,0.5,3.0
0.486556,9.23949,3.45163e-07,2,16,3,1.0,0.5
0.486556,9.23949,3.49977e-07,2,16,3,1.0,1.0
0.486556,9.23949,3.5477e-07,2,16,3,1.0,1.5
0.486556,9.23949,3.59583e-07,2,16,3,1.0,2.0
0.486556,9.23949,3.64376e-07,2,16,3,1.0,2.5
0.486556,9.23949,3.69028e-07,2,16,3,1.0,3.0
0.486556,9.23949,3.45181e-07,2,16,3,1.5,0.5
0.486556,9.23949,3.49994e-07,2,16,3,1.5,1.0
0.486556,9.23949,3.54787e-07,2,16,3,1.5,1.5
0.486556,9.23949,3.596e-07,2,16,3,1.5,2.0
0.486556,9.23949,3.64393e-07,2,16,3,1.5,2.5
0.486556,9.23949,3.69045e-07,2,16,3,1.5,3.0
0.486556,9.23949,3.45206e-07,2,16,3,2.0,0.5
0.486556,9.23949,3.5002e-07,2,16,3,2.0,1.0
0.486556,9.23949,3.54813e-07,2,16,3,2.0,1.5
0.517667,9.84563,3.60878e-07,2,16,3,2.0,2.0
0.517667,9.84563,3.6589e-07,2,16,3,2.0,2.5
0.517667,9.84563,3.70754e-07,2,16,3,2.0,3.0
0.517667,9.84563,3.45857e-07,2,16,3,2.5,0.5
0.517667,9.84563,3.5089e-07,2,16,3,2.5,1.0
0.517667,9.84563,3.55902e-07,2,16,3,2.5,1.5
0.517667,9.84563,3.60935e-07,2,16,3,2.5,2.0
0.517667,9.84563,3.65947e-07,2,16,3,2.5,2.5
0.517667,9.84563,3.70811e-07,2,16,3,2.5,3.0
0.517667,9.84563,3.45862e-07,2,16,3,3.0,0.5
0.517667,9.84563,3.50895e-07,2,16,3,3.0,1.0
0.517667,9.84563,3.55907e-07,2,16,3,3.0,1.5
0.517667,9.84563,3.6094e-07,2,16,3,3.0,2.0
0.517667,9.84563,3.65952e-07,2,16,3,3.0,2.5
0.517667,9.84563,3.70815e-07,2,16,3,3.0,3.0
0.505667,9.11775,4.38043e-07,2,16,4,0.5,0.5
0.505667,9.11775,4.43092e-07,2,16,4,0.5,1.0
0.505667,9.11775,4.48119e-07,2,16,4,0.5,1.5
0.505667,9.11775,4.53168e-07,2,16,4,0.5,2.0
0.465889,8.5687,4.56183e-07,2,16,4,0.5,2.5
0.465889,8.5687,4.60772e-07,2,16,4,0.5,3.0
0.465889,8.5687,4.37236e-07,2,16,4,1.0,0.5
0.465889,8.5687,4.41984e-07,2,16,4,1.0,1.0
0.465889,8.5687,4.46713e-07,2,16,4,1.0,1.5
0.465889,8.5687,4.51461e-07,2,16,4,1.0,2.0
0.465889,8.5687,4.56189e-07,2,16,4,1.0,2.5
0.465889,8.5687,4.60778e-07,2,16,4,1.0,3.0
0.465889,8.5687,4.37253e-07,2,16,4,1.5,0.5
0.465889,8.5687,4.42002e-07,2,16,4,1.5,1.0
0.465889,8.5687,4.4673e-07,2,16,4,1.5,1.5
0.465889,8.5687,4.51478e-07,2,16,4,1.5,2.0
0.465889,8.5687,4.56206e-07,2,16,4,1.5,2.5
0.465889,8.5687,4.60795e-07,2,16,4,1.5,3.0
0.465889,8.5687,4.37279e-07,2,16,4,2.0,0.5
0.465889,8.5687,4.42028e-07,2,16,4,2.0,1.0
0.465889,8.5687,4.46756e-07,2,16,4,2.0,1.5
0.465889,8.5687,4.51504e-07,2,16,4,2.0,2.0
