Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.452667,13.2574,1.62894e-07,2,16,1,0.5,0.5
0.452667,13.2574,1.68499e-07,2,16,1,0.5,1.0
0.452667,13.2574,1.74081e-07,2,16,1,0.5,1.5
0.452667,13.2574,1.79686e-07,2,16,1,0.5,2.0
0.452667,13.2574,1.85268e-07,2,16,1,0.5,2.5
0.452667,13.2574,1.90685e-07,2,16,1,0.5,3.0
0.481778,12.4963,1.63448e-07,2,16,1,1.0,0.5
0.481778,12.4963,1.69263e-07,2,16,1,1.0,1.0
0.481778,12.4963,1.75054e-07,2,16,1,1.0,1.5
0.481778,12.4963,1.8087e-07,2,16,1,1.0,2.0
0.481778,12.4963,1.86661e-07,2,16,1,1.0,2.5
0.481778,12.4963,1.92281e-07,2,16,1,1.0,3.0
0.481778,12.4963,1.63465e-07,2,16,1,1.5,0.5
0.481778,12.4963,1.69281e-07,2,16,1,1.5,1.0
0.481778,12.4963,1.75072e-07,2,16,1,1.5,1.5
0.481778,12.4963,1.80887e-07,2,16,1,1.5,2.0
0.481778,12.4963,1.86678e-07,2,16,1,1.5,2.5
0.481778,12.4963,1.92298e-07,2,16,1,1.5,3.0
0.481778,12.4963,1.63491e-07,2,16,1,2.0,0.5
0.481778,12.4963,1.69306e-07,2,16,1,2.0,1.0
0.481778,12.4963,1.75098e-07,2,16,1,2.0,1.5
0.481778,12.4963,1.80913e-07,2,16,1,2.0,2.0
0.481778,12.4963,1.86704e-07,2,16,1,2.0,2.5
0.481778,12.4963,1.92324e-07,2,16,1,2.0,3.0
0.481778,12.4963,1.63548e-07,2,16,1,2.5,0.5
0.481778,12.4963,1.69364e-07,2,16,1,2.5,1.0
0.481778,12.4963,1.75155e-07,2,16,1,2.5,1.5
0.479778,12.6963,1.80881e-07,2,16,1,2.5,2.0
0.479778,12.6963,1.86656e-07,2,16,1,2.5,2.5
0.479778,12.6963,1.92261e-07,2,16,1,2.5,3.0
0.479778,12.6963,1.63511e-07,2,16,1,3.0,0.5
0.479778,12.6963,1.69311e-07,2,16,1,3.0,1.0
0.479778,12.6963,1.75086e-07,2,16,1,3.0,1.5
0.479778,12.6963,1.80885e-07,2,16,1,3.0,2.0
0.479778,12.6963,1.86661e-07,2,16,1,3.0,2.5
0.479778,12.6963,1.92265e-07,2,16,1,3.0,3.0
0.507556,12.807,2.57036e-07,2,16,2,0.5,0.5
