Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.422889,11.5525,1.60448e-07,2,16,1,0.5,0.5
0.422889,11.5525,1.65132e-07,2,16,1,0.5,1.0
0.422889,11.5525,1.69796e-07,2,16,1,0.5,1.5
0.422889,11.5525,1.74481e-07,2,16,1,0.5,2.0
0.422889,11.5525,1.79145e-07,2,16,1,0.5,2.5
0.422889,11.5525,1.83672e-07,2,16,1,0.5,3.0
0.422889,11.5525,1.60453e-07,2,16,1,1.0,0.5
0.422889,11.5525,1.65138e-07,2,16,1,1.0,1.0
0.422889,11.5525,1.69802e-07,2,16,1,1.0,1.5
0.422889,11.5525,1.74486e-07,2,16,1,1.0,2.0
0.422889,11.5525,1.79151e-07,2,16,1,1.0,2.5
0.422889,11.5525,1.83678e-07,2,16,1,1.0,3.0
0.422889,11.5525,1.60471e-07,2,16,1,1.5,0.5
0.422889,11.5525,1.65155e-07,2,16,1,1.5,1.0
0.422889,11.5525,1.69819e-07,2,16,1,1.5,1.5
0.422889,11.5525,1.74504e-07,2,16,1,1.5,2.0
0.422889,11.5525,1.79168e-07,2,16,1,1.5,2.5
0.418222,11.414,1.82704e-07,2,16,1,1.5,3.0
0.418222,11.414,1.6012e-07,2,16,1,2.0,0.5
0.418222,11.414,1.6468e-07,2,16,1,2.0,1.0
0.418222,11.414,1.69221e-07,2,16,1,2.0,1.5
0.418222,11.414,1.73782e-07,2,16,1,2.0,2.0
0.418222,11.414,1.78323e-07,2,16,1,2.0,2.5
0.418222,11.414,1.8273e-07,2,16,1,2.0,3.0
0.418222,11.414,1.60177e-07,2,16,1,2.5,0.5
0.418222,11.414,1.64738e-07,2,16,1,2.5,1.0
0.418222,11.414,1.69279e-07,2,16,1,2.5,1.5
0.418222,11.414,1.7384e-07,2,16,1,2.5,2.0
0.418222,11.414,1.78381e-07,2,16,1,2.5,2.5
0.418222,11.414,1.82788e-07,2,16,1,2.5,3.0
0.418222,11.414,1.60182e-07,2,16,1,3.0,0.5
0.418222,11.414,1.64742e-07,2,16,1,3.0,1.0
0.418222,11.414,1.69283e-07,2,16,1,3.0,1.5
0.418222,11.414,1.73844e-07,2,16,1,3.0,2.0
0.418222,11.414,1.78385e-07,2,16,1,3.0,2.5
0.418222,11.414,1.82792e-07,2,16,1,3.0,3.0
0.437556,11.2901,2.53015e-07,2,16,2,0.5,0.5
0.437556,11.2901,2.57842e-07,2,16,2,0.5,1.0
0.437556,11.2901,2.6265e-07,2,16,2,0.5,1.5
0.439778,13.0769,2.68583e-07,2,16,2,0.5,2.0
0.439778,13.0769,2.73577e-07,2,16,2,0.5,2.5
0.439778,13.0769,2.78422e-07,2,16,2,0.5,3.0
0.439778,13.0769,2.53567e-07,2,16,2,1.0,0.5
0.439778,13.0769,2.58581e-07,2,16,2,1.0,1.0
0.439778,13.0769,2.63575e-07,2,16,2,1.0,1.5
0.439778,13.0769,2.68589e-07,2,16,2,1.0,2.0
0.439778,13.0769,2.73582e-07,2,16,2,1.0,2.5
0.439778,13.0769,2.78428e-07,2,16,2,1.0,3.0
0.439778,13.0769,2.53584e-07,2,16,2,1.5,0.5
0.439778,13.0769,2.58599e-07,2,16,2,1.5,1.0
0.439778,13.0769,2.63592e-07,2,16,2,1.5,1.5
0.439778,13.0769,2.68606e-07,2,16,2,1.5,2.0
0.439778,13.0769,2.736e-07,2,16,2,1.5,2.5
0.439778,13.0769,2.78445e-07,2,16,2,1.5,3.0
0.439778,13.0769,2.5361e-07,2,16,2,2.0,0.5
0.439778,13.0769,2.58625e-07,2,16,2,2.0,1.0
0.439778,13.0769,2.63618e-07,2,16,2,2.0,1.5
0.439778,13.0769,2.68632e-07,2,16,2,2.0,2.0
0.439778,13.0769,2.73626e-07,2,16,2,2.0,2.5
0.458667,10.8081,2.79016e-07,2,16,2,2.0,3.0
0.458667,10.8081,2.5385e-07,2,16,2,2.5,0.5
0.458667,10.8081,2.58938e-07,2,16,2,2.5,1.0
0.458667,10.8081,2.64004e-07,2,16,2,2.5,1.5
0.458667,10.8081,2.69091e-07,2,16,2,2.5,2.0
0.458667,10.8081,2.74157e-07,2,16,2,2.5,2.5
0.458667,10.8081,2.79074e-07,2,16,2,2.5,3.0
0.458667,10.8081,2.53854e-07,2,16,2,3.0,0.5
0.458667,10.8081,2.58942e-07,2,16,2,3.0,1.0
0.458667,10.8081,2.64008e-07,2,16,2,3.0,1.5
0.458667,10.8081,2.69095e-07,2,16,2,3.0,2.0
0.458667,10.8081,2.74162e-07,2,16,2,3.0,2.5
0.458667,10.8081,2.79078e-07,2,16,2,3.0,3.0
0.425111,10.1255,3.44956e-07,2,16,3,0.5,0.5
0.425111,10.1255,3.49672e-07,2,16,3,0.5,1.0
0.425111,10.1255,3.54368e-07,2,16,3,0.5,1.5
0.425111,10.1255,3.59084e-07,2,16,3,0.5,2.0
0.425111,10.1255,3.6378e-07,2,16,3,0.5,2.5
0.425111,10.1255,3.68337e-07,2,16,3,0.5,3.0
0.425111,10.1255,3.44962e-07,2,16,3,1.0,0.5
0.442333,12.2309,3.50626e-07,2,16,3,1.0,1.0
0.442333,12.2309,3.55572e-07,2,16,3,1.0,1.5
0.442333,12.2309,3.60538e-07,2,16,3,1.0,2.0
0.442333,12.2309,3.65484e-07,2,16,3,1.0,2.5
0.442333,12.2309,3.70283e-07,2,16,3,1.0,3.0
0.442333,12.2309,3.45677e-07,2,16,3,1.5,0.5
0.442333,12.2309,3.50644e-07,2,16,3,1.5,1.0
0.442333,12.2309,3.55589e-07,2,16,3,1.5,1.5
0.442333,12.2309,3.60555e-07,2,16,3,1.5,2.0
0.442333,12.2309,3.65501e-07,2,16,3,1.5,2.5
0.442333,12.2309,3.703e-07,2,16,3,1.5,3.0
0.442333,12.2309,3.45703e-07,2,16,3,2.0,0.5
0.442333,12.2309,3.50669e-07,2,16,3,2.0,1.0
0.442333,12.2309,3.55615e-07,2,16,3,2.0,1.5
0.442333,12.2309,3.60581e-07,2,16,3,2.0,2.0
0.442333,12.2309,3.65527e-07,2,16,3,2.0,2.5
0.442333,12.2309,3.70326e-07,2,16,3,2.0,3.0
