Throughput,Latency,Power,Buffer Depth,Flit Size,NUM_VC,r2h_len,r2r_len
0.514556,9.79275,1.62252e-07,2,16,1,0.5,0.5
0.514556,9.79275,1.67652e-07,2,16,1,0.5,1.0
0.514556,9.79275,1.73029e-07,2,16,1,0.5,1.5
0.514556,9.79275,1.78429e-07,2,16,1,0.5,2.0
0.514556,9.79275,1.83806e-07,2,16,1,0.5,2.5
0.514556,9.79275,1.89024e-07,2,16,1,0.5,3.0
0.514556,9.79275,1.62258e-07,2,16,1,1.0,0.5
0.514556,9.79275,1.67658e-07,2,16,1,1.0,1.0
0.514556,9.79275,1.73035e-07,2,16,1,1.0,1.5
0.514556,9.79275,1.78434e-07,2,16,1,1.0,2.0
0.514556,9.79275,1.83811e-07,2,16,1,1.0,2.5
0.514556,9.79275,1.8903e-07,2,16,1,1.0,3.0
0.514556,9.79275,1.62275e-07,2,16,1,1.5,0.5
0.514556,9.79275,1.67675e-07,2,16,1,1.5,1.0
0.528,9.95623,1.72829e-07,2,16,1,1.5,1.5
0.528,9.95623,1.78183e-07,2,16,1,1.5,2.0
0.528,9.95623,1.83514e-07,2,16,1,1.5,2.5
0.528,9.95623,1.88687e-07,2,16,1,1.5,3.0
0.528,9.95623,1.6217e-07,2,16,1,2.0,0.5
0.528,9.95623,1.67524e-07,2,16,1,2.0,1.0
0.528,9.95623,1.72855e-07,2,16,1,2.0,1.5
0.528,9.95623,1.78208e-07,2,16,1,2.0,2.0
0.528,9.95623,1.8354e-07,2,16,1,2.0,2.5
0.528,9.95623,1.88713e-07,2,16,1,2.0,3.0
0.528,9.95623,1.62228e-07,2,16,1,2.5,0.5
0.528,9.95623,1.67581e-07,2,16,1,2.5,1.0
0.528,9.95623,1.72912e-07,2,16,1,2.5,1.5
0.528,9.95623,1.78266e-07,2,16,1,2.5,2.0
0.528,9.95623,1.83597e-07,2,16,1,2.5,2.5
0.528,9.95623,1.88771e-07,2,16,1,2.5,3.0
0.528,9.95623,1.62232e-07,2,16,1,3.0,0.5
0.528,9.95623,1.67586e-07,2,16,1,3.0,1.0
0.528,9.95623,1.72917e-07,2,16,1,3.0,1.5
0.528,9.95623,1.7827e-07,2,16,1,3.0,2.0
0.528,9.95623,1.83602e-07,2,16,1,3.0,2.5
0.528,9.95623,1.88775e-07,2,16,1,3.0,3.0
0.531333,9.03005,2.54682e-07,2,16,2,0.5,0.5
0.523111,9.18983,2.59678e-07,2,16,2,0.5,1.0
0.523111,9.18983,2.64996e-07,2,16,2,0.5,1.5
0.523111,9.18983,2.70337e-07,2,16,2,0.5,2.0
0.523111,9.18983,2.75655e-07,2,16,2,0.5,2.5
0.523111,9.18983,2.80817e-07,2,16,2,0.5,3.0
0.523111,9.18983,2.54343e-07,2,16,2,1.0,0.5
0.523111,9.18983,2.59684e-07,2,16,2,1.0,1.0
0.523111,9.18983,2.65002e-07,2,16,2,1.0,1.5
0.523111,9.18983,2.70343e-07,2,16,2,1.0,2.0
0.523111,9.18983,2.75661e-07,2,16,2,1.0,2.5
0.523111,9.18983,2.80822e-07,2,16,2,1.0,3.0
0.523111,9.18983,2.54361e-07,2,16,2,1.5,0.5
0.523111,9.18983,2.59701e-07,2,16,2,1.5,1.0
0.523111,9.18983,2.6502e-07,2,16,2,1.5,1.5
0.523111,9.18983,2.7036e-07,2,16,2,1.5,2.0
0.523111,9.18983,2.75679e-07,2,16,2,1.5,2.5
0.523111,9.18983,2.8084e-07,2,16,2,1.5,3.0
